grid_id,latitude,longitude,Mean_B2,Mean_B3,Mean_B4,Mean_B8,Mean_B11,Mean_B12,Mean_NBR,Std_NBR,Burn_Label
15196,-2.061260,110.212117,1496.469328,1513.198172,1355.234872,2970.957960,1607.885795,1224.602957,0.416616,0.029954,0
15197,-2.056737,110.212120,1620.167095,1640.046076,1454.439269,3272.019212,1664.809687,1290.687837,0.433493,0.027836,0
15198,-2.052214,110.212122,1631.999717,1736.262338,1476.439638,4154.494153,1995.766443,1356.101524,0.507236,0.039004,0
15199,-2.047691,110.212124,1866.366812,1918.937352,1678.458765,3841.690666,2082.172716,1478.856796,0.443119,0.033849,0
15200,-2.043168,110.212126,1722.582157,1796.384698,1536.859824,3842.502144,2106.393994,1437.368680,0.453070,0.045798,0
15201,-2.038644,110.212129,1586.291226,1662.435289,1439.898737,3621.448619,1994.223681,1401.556171,0.439783,0.050946,0
15202,-2.034121,110.212131,1829.249697,1845.337545,1665.596156,3355.092514,2059.034440,1574.962917,0.364696,0.062093,0
15203,-2.029598,110.212133,1708.159607,1736.565246,1564.067565,3226.486431,1985.029937,1478.480725,0.374564,0.058856,0
15204,-2.025075,110.212135,1457.588442,1497.280769,1304.755068,3221.409494,1652.710349,1201.757893,0.455881,0.033536,0
15205,-2.020552,110.212137,1559.646460,1596.700607,1411.728860,3309.643538,1759.485315,1330.709847,0.426602,0.037892,0
15206,-2.016029,110.212139,1618.618340,1668.152843,1476.390602,3388.941401,1845.848595,1391.804991,0.417956,0.038681,0
15207,-2.011505,110.212142,1587.212700,1650.214035,1436.640919,3620.524064,1789.994563,1298.577415,0.471198,0.042967,0
15208,-2.006982,110.212144,1337.896780,1443.412449,1244.960926,3853.925522,1884.399079,1223.885100,0.518036,0.038356,0
15209,-2.002459,110.212146,1398.269260,1480.674930,1303.508423,3501.548864,1825.404190,1247.819280,0.470172,0.091809,0
15210,-1.997936,110.212148,1341.489143,1435.174766,1312.727036,3457.859092,2211.715557,1478.048690,0.399559,0.091368,0
15211,-1.993413,110.212150,1342.184230,1427.254236,1300.284847,3470.944918,2385.283941,1629.296272,0.355900,0.100178,0
15212,-1.988890,110.212152,1393.188945,1455.145053,1304.026271,3276.965518,2266.456496,1514.568753,0.365320,0.125963,0
15213,-1.984366,110.212155,1495.893125,1557.581966,1370.335663,3331.092505,2005.483131,1307.193455,0.434758,0.045128,0
15214,-1.979843,110.212157,1602.359372,1654.876934,1480.842755,3288.481639,2004.817543,1330.033153,0.422476,0.049854,0
15215,-1.975320,110.212159,1574.022910,1628.863154,1436.109928,3402.439074,1854.122855,1277.984533,0.453238,0.032304,0
15216,-1.970797,110.212161,1556.897020,1628.080898,1421.719031,3457.914909,1758.205873,1233.981707,0.473458,0.035888,0
15217,-1.966274,110.212163,1377.027029,1396.894265,1200.442695,3296.271119,1532.488647,1096.588767,0.500527,0.028872,0
15218,-1.961750,110.212165,1428.122692,1432.848573,1247.653520,3227.339069,1506.921266,1115.077480,0.486581,0.032791,0
15219,-1.957227,110.212167,1252.333463,1312.220451,1122.929497,3214.810598,1457.026330,1019.517795,0.518496,0.027354,0
15220,-1.952704,110.212169,1245.929312,1291.504265,1089.384813,3317.442796,1502.892775,1010.297240,0.533835,0.035148,0
15221,-1.948181,110.212172,1387.637178,1419.578129,1202.421441,3397.607552,1565.597028,1166.858122,0.488853,0.037859,0
15222,-1.943658,110.212174,1342.719640,1344.603123,1147.620582,3247.818352,1555.725769,1111.271891,0.490688,0.034299,0
15223,-1.939135,110.212176,1424.505913,1428.893927,1249.626125,3253.885160,1541.548903,1155.850053,0.476327,0.038495,0
15224,-1.934611,110.212178,1329.852796,1370.771449,1202.396156,3226.223015,1505.151355,1144.765068,0.476502,0.026730,0
15225,-1.930088,110.212180,1188.390860,1236.470888,1063.549488,3196.723748,1461.029601,1048.043120,0.506340,0.034703,0
15226,-1.925565,110.212182,1383.055081,1409.845892,1231.562937,3321.794563,1564.043379,1167.510200,0.479768,0.025781,0
15227,-1.921042,110.212184,1257.332656,1349.023052,1148.552609,3453.876388,1603.267516,1107.924000,0.513571,0.025830,0
15228,-1.916519,110.212186,1410.321316,1459.393000,1266.134192,3374.960628,1618.182534,1184.195720,0.478922,0.043714,0
15229,-1.911996,110.212188,1433.844317,1474.165383,1295.207631,3349.109010,1600.006123,1149.554293,0.489081,0.030044,0
15230,-1.907472,110.212190,1291.901966,1347.787907,1125.424953,3568.087191,1641.934698,1075.423309,0.536193,0.028170,0
15231,-1.902949,110.212192,1058.279182,1172.541048,930.955370,3698.985751,1633.523859,962.396955,0.586891,0.034366,0
15232,-1.898426,110.212194,1150.621277,1241.744080,1015.098848,3607.551236,1622.246568,1019.518783,0.559318,0.046133,0
15233,-1.893903,110.212196,1359.067157,1404.930996,1191.513891,3480.399453,1649.235752,1171.293383,0.495490,0.034076,0
15234,-1.889380,110.212198,1333.092592,1366.923605,1186.506898,3276.622819,1554.560091,1121.260172,0.490554,0.030028,0
15235,-1.884856,110.212200,1356.062434,1360.857168,1187.101746,3204.543989,1476.577653,1041.357532,0.509748,0.027175,0
15236,-1.880333,110.212202,1492.618749,1483.355349,1306.354227,3174.400498,1506.774576,1099.716891,0.485570,0.026453,0
15237,-1.875810,110.212205,1259.686888,1296.219924,1119.854748,3196.681636,1474.239152,1047.229526,0.506341,0.018724,0
15238,-1.871287,110.212207,1581.353370,1572.049492,1400.446863,3306.404006,1586.388489,1156.891409,0.481588,0.022961,0
15239,-1.866764,110.212209,1483.717794,1490.933126,1307.605460,3215.199680,1557.298699,1148.116528,0.473424,0.022204,0
15240,-1.862241,110.212211,1114.279450,1188.373780,1005.328235,3142.806719,1497.934495,1018.242050,0.510718,0.034446,0
15241,-1.857717,110.212213,1005.944599,1078.872407,897.896116,3062.354882,1452.856709,923.899503,0.536118,0.027767,0
15242,-1.853194,110.212215,910.018664,987.463098,790.457650,2977.144014,1418.969390,858.793381,0.552234,0.019342,0
15243,-1.848671,110.212217,1032.856845,1092.906277,891.731881,3033.197333,1455.311994,899.738038,0.542572,0.022182,0
15244,-1.844148,110.212219,1247.064865,1310.040770,1108.082212,3176.070410,1535.429633,1037.080840,0.508462,0.029603,0
15245,-1.839625,110.212221,1396.898146,1486.054011,1270.681174,3595.090336,1867.690409,1237.761969,0.486555,0.046422,0
15246,-1.835102,110.212223,1222.661498,1366.079328,1152.719388,3644.784289,2062.288953,1249.178906,0.488622,0.049053,0
15247,-1.830578,110.212225,1268.540752,1355.324064,1196.616940,3417.319851,2183.179551,1337.162174,0.437551,0.046137,0
15248,-1.826055,110.212226,1428.282516,1482.446383,1356.055005,3406.797388,2186.715137,1409.015427,0.414781,0.064914,0
15249,-1.820146,110.211855,1341.864049,1373.806532,1222.027506,3525.502686,1990.920523,1239.041516,0.477215,0.063856,0
15250,-1.822303,110.212436,1300.725372,1332.555389,1189.783680,3511.313711,2034.024953,1244.751008,0.474595,0.067875,0
15251,-1.817009,110.212230,1311.102711,1359.225979,1218.718886,3577.619678,2026.127725,1266.869324,0.474681,0.062720,0
15252,-1.812486,110.212232,1275.558146,1305.223196,1148.523388,3615.192637,2007.662254,1230.277028,0.489919,0.058998,0
15253,-1.807962,110.212234,1244.263382,1277.921518,1131.391337,3504.510765,2008.543005,1239.031487,0.474894,0.060029,0
15254,-1.803439,110.212236,1287.173736,1314.336565,1167.862984,3403.921022,2063.471833,1263.498850,0.456817,0.060575,0
15255,-1.798916,110.212238,1378.038774,1392.574398,1242.328779,3510.643703,2022.679810,1271.255836,0.466979,0.058075,0
15256,-1.794393,110.212240,1207.541293,1230.057912,1085.302335,3530.006376,1974.966618,1191.926669,0.493876,0.043296,0
15257,-1.789870,110.212242,1229.635646,1267.934296,1137.983429,3260.974436,2168.454689,1416.610422,0.392753,0.070611,0
15258,-1.785347,110.212244,1237.674561,1304.336971,1144.808342,3032.372769,1897.196950,1281.722335,0.403187,0.054484,1
15259,-1.780823,110.212246,1270.610664,1364.685625,1194.620095,3170.824644,2060.005046,1358.379796,0.400688,0.026217,1
15260,-1.776300,110.212248,1306.607248,1475.928915,1254.886783,3423.105368,2239.484787,1482.960762,0.394725,0.022198,1
15261,-1.771777,110.212250,1247.213448,1391.748046,1187.347570,3440.000920,2276.407101,1511.415547,0.389133,0.025998,1
15262,-1.767254,110.212252,1076.803588,1261.162022,1018.800563,3614.540129,2243.661060,1361.137845,0.452346,0.053865,1
15263,-1.762731,110.212254,1161.522333,1274.332619,1051.636229,3691.447127,1972.800095,1176.285097,0.515532,0.058689,0
15264,-1.758728,110.212750,1226.691231,1388.061972,1375.032920,2422.676650,1496.155204,1039.265274,0.366231,0.102852,0
15265,-1.757150,110.211250,1121.250707,1252.225798,1279.593489,2427.247964,1692.013768,1173.493990,0.323119,0.131491,0
15266,-1.755288,110.214184,1262.963546,1422.677087,1537.440784,1569.336364,1142.696970,851.655758,0.295597,0.038217,0
15267,-1.753606,110.212163,1087.375591,1200.907902,1108.986079,3078.183058,2048.127348,1295.384418,0.391511,0.108205,0
15268,-1.749161,110.212259,1059.099429,1202.073975,1081.635152,3279.925833,2185.565398,1362.465929,0.403445,0.103229,0
15269,-1.743244,110.214245,1442.208807,1605.630152,1647.903001,1710.685714,1077.742297,814.787815,0.354242,0.028217,0
15270,-1.744712,110.212155,1105.848097,1272.148222,1179.042516,2837.960543,1847.301660,1187.491828,0.389049,0.106785,0
15271,-1.739764,110.213714,1426.628464,1596.620799,1594.049092,2146.033729,1332.986779,1018.862619,0.342651,0.071087,0
15272,-1.740288,110.211547,1272.308697,1410.469286,1356.329634,2606.715134,1664.308276,1120.341492,0.376873,0.099125,0
15273,-1.735422,110.213064,1241.847818,1400.981441,1302.090426,2693.040615,1494.702224,1017.449133,0.421889,0.110951,0
15274,-1.735886,110.210883,1233.390298,1427.481465,1502.538237,1674.169453,1232.396778,925.310783,0.276801,0.063044,0
15275,-1.730993,110.212616,1248.948556,1378.426179,1230.956589,3053.617390,1659.769103,1106.217463,0.449466,0.097985,0
15276,-1.731471,110.210408,1380.280439,1567.054050,1614.043225,1714.890257,1172.246324,930.877247,0.295504,0.040698,0
15277,-1.726519,110.212303,1153.604041,1275.578068,1111.216665,3112.794371,1671.649651,1049.964949,0.479034,0.090416,0
15278,-1.728149,110.210131,1298.127083,1493.191477,1573.049756,1577.375000,1091.179924,822.939394,0.314139,0.040025,0
15279,-1.722074,110.212383,1173.979055,1298.971349,1146.663460,3143.554674,1718.607891,1065.636664,0.475004,0.098825,0
15280,-1.721072,110.210208,1299.144702,1457.738284,1513.529607,1660.569371,1101.754746,833.551876,0.326129,0.049620,0
15281,-1.718443,110.212985,1279.319410,1396.859815,1462.129684,1937.328668,1199.519442,854.961599,0.357047,0.094388,0
15282,-1.716757,110.211712,1206.941855,1286.199987,1128.952078,3116.401993,1732.866032,1047.477043,0.489991,0.059801,0
15283,-1.712976,110.212274,1056.155113,1137.594772,983.659468,2809.680215,1649.898568,1047.007657,0.451027,0.075995,0
15284,-1.708452,110.212276,1236.730364,1239.964836,1095.036585,2493.696340,1834.076278,1205.277661,0.345863,0.070322,0
15285,-1.703929,110.212278,1439.110707,1454.448939,1285.112989,2996.712585,1722.025823,1246.861168,0.409244,0.066771,0
15286,-1.699406,110.212280,1382.510980,1415.647611,1235.814205,3418.153168,1645.253984,1193.761510,0.481660,0.032074,0
15287,-1.694883,110.212282,1298.554867,1334.378853,1151.101698,3217.901932,1550.975493,1060.778867,0.503911,0.031590,0
15288,-1.690360,110.212283,1163.256421,1202.257707,1025.735463,3126.878982,1511.568578,1012.223853,0.510990,0.028102,0
15289,-1.685836,110.212285,1373.324447,1390.933558,1211.127388,3224.379035,1532.386523,1100.373197,0.491646,0.030799,0
15290,-1.681313,110.212287,1402.723326,1406.921183,1232.959207,3298.851464,1550.264966,1129.978966,0.490460,0.033467,0
15291,-1.676790,110.212289,1447.345560,1460.123670,1304.323511,3363.196934,1586.914613,1203.889976,0.473694,0.038063,0
15292,-1.672267,110.212291,1477.380994,1483.320486,1318.768236,3384.366951,1579.002552,1187.251293,0.480796,0.027037,0
15293,-1.667744,110.212292,1293.975830,1302.194100,1143.538582,3329.141714,1517.358599,1131.443646,0.493355,0.032500,0
15294,-1.663221,110.212294,1172.328555,1188.469628,1002.400552,3293.851139,1464.576929,995.964348,0.536104,0.037730,0
15295,-1.658697,110.212296,1143.794599,1182.172428,1005.732907,3416.903936,1489.965581,993.355102,0.550104,0.033403,0
15296,-1.654174,110.212298,1354.635666,1371.550940,1184.194681,3550.277897,1609.059483,1174.823864,0.502596,0.034895,0
15297,-1.649651,110.212300,1440.457629,1449.140547,1262.324342,3486.926454,1599.460332,1203.223546,0.486482,0.029825,0
15298,-1.645128,110.212301,1243.792816,1257.046322,1100.585343,3414.520686,1515.418206,1078.096672,0.520536,0.039649,0
15299,-1.640605,110.212303,1194.430164,1201.156729,1052.477157,3361.413304,1462.749835,1048.315537,0.525223,0.049997,0
15300,-1.635421,110.212323,1264.046988,1275.075728,1103.136576,3391.418900,1463.187880,1017.526393,0.538937,0.037094,0
15301,-1.637682,110.212261,1166.438392,1183.057907,1019.780001,3347.055838,1453.081520,1004.017832,0.538993,0.041487,0
15302,-1.631558,110.212307,1294.347456,1302.415741,1131.633850,3359.808701,1496.262023,1080.031973,0.513633,0.029542,0
15303,-1.627035,110.212308,1250.866896,1273.576603,1098.061536,3453.531386,1543.620722,1104.398098,0.515365,0.029144,0
15304,-1.622512,110.212310,1212.396323,1241.704807,1066.336197,3505.306020,1514.869563,1058.685437,0.536561,0.031826,0
15305,-1.617989,110.212312,1314.185802,1332.978583,1161.569638,3462.233273,1535.233191,1146.039102,0.502938,0.031528,0
15306,-1.613465,110.212314,1296.893841,1323.111335,1150.130692,3394.493672,1536.125226,1165.983063,0.489257,0.034404,0
15307,-1.608942,110.212315,1261.708073,1274.717568,1112.091194,3362.240188,1527.885306,1168.702789,0.484741,0.031856,0
15308,-1.604419,110.212317,1045.908875,1071.914435,904.695717,3251.285448,1390.548334,938.960707,0.553181,0.045440,0
15309,-1.599896,110.212319,1216.284999,1228.016849,1073.948882,3287.583584,1454.198280,1085.678523,0.503839,0.033790,0
15310,-1.595373,110.212321,1216.211109,1239.489320,1074.086481,3322.414944,1456.078265,1059.396600,0.516545,0.025193,0
15311,-1.590849,110.212322,1248.247389,1273.448222,1101.634310,3315.076369,1475.746341,1050.152181,0.518818,0.025122,0
15312,-1.586326,110.212324,1182.833271,1220.281681,1031.756059,3368.083351,1536.993931,1034.571020,0.530638,0.033966,0
15313,-1.581803,110.212326,1160.117360,1196.778599,1000.104450,3324.583569,1482.772370,1009.453653,0.534803,0.036419,0
15314,-1.577280,110.212327,1047.604026,1110.444721,918.577765,3232.514525,1450.076212,947.621135,0.547354,0.039024,0
15315,-1.572757,110.212329,1225.630162,1260.597358,1068.161684,3245.364026,1495.408319,1051.302286,0.511110,0.032788,0
15316,-1.568234,110.212331,1204.317771,1243.185041,1054.932890,3274.535467,1476.010350,995.742990,0.533752,0.031303,0
15317,-1.563710,110.212333,1070.287326,1120.941512,941.697713,3197.039429,1433.336189,926.558440,0.550610,0.032801,0
15318,-1.559187,110.212334,927.735545,997.862891,803.229246,3184.970467,1378.066693,839.105469,0.582702,0.028441,0
15319,-1.554664,110.212336,926.642200,1008.625857,808.360491,3255.036848,1438.635881,891.482629,0.569664,0.023826,0
15320,-1.550141,110.212338,1043.427987,1113.285152,928.799388,3269.151296,1501.077193,993.274619,0.534034,0.026850,0
15321,-1.545618,110.212339,954.659195,1042.736979,853.166648,3272.946529,1450.494827,936.458762,0.555222,0.028415,0
15322,-1.541094,110.212341,1037.199696,1092.234001,904.295578,3192.971245,1428.903248,939.785533,0.545146,0.027018,0
15323,-1.536571,110.212343,939.944095,1007.041092,833.416797,3258.826202,1372.397173,853.134605,0.585338,0.029901,0
15324,-1.532048,110.212344,992.603182,1038.361174,858.981337,3252.033052,1338.659157,852.918540,0.584590,0.032031,0
15325,-1.527525,110.212346,1028.581167,1068.062710,888.846576,3136.669371,1320.588863,850.988185,0.573571,0.036016,0
15326,-1.523002,110.212347,1131.753809,1161.638683,983.573119,3142.539440,1418.610810,981.715205,0.524110,0.029229,0
15327,-1.518478,110.212349,1241.492855,1283.242086,1092.240333,3243.550595,1514.646071,1071.673993,0.503238,0.028177,0
15328,-1.513955,110.212351,1304.782503,1348.443826,1152.572820,3310.758697,1580.676919,1137.243746,0.488429,0.021108,0
15329,-1.509432,110.212352,1398.500246,1424.548850,1225.341690,3380.820028,1618.932431,1178.760030,0.482774,0.022304,0
15330,-1.504909,110.212354,1277.525425,1316.694625,1116.797136,3385.595410,1567.917078,1097.959587,0.510089,0.027515,0
15331,-1.500386,110.212356,1043.861922,1124.005144,904.151936,3378.587805,1552.273315,1003.046560,0.541728,0.030549,0
15332,-1.495862,110.212357,1155.311332,1246.534032,1019.214397,3465.927119,1698.706313,1085.249376,0.522134,0.034584,0
15333,-1.491339,110.212359,1383.954625,1487.488417,1247.198896,3536.821844,1905.009958,1255.012139,0.474813,0.060524,0
15334,-1.486816,110.212360,1360.363812,1498.435727,1230.745051,3668.322866,1749.565865,1207.930700,0.503860,0.029394,0
15335,-1.482293,110.212362,1631.154350,1713.507435,1479.018984,3729.689959,1868.604915,1355.398755,0.466653,0.030275,0
15336,-1.477770,110.212364,1323.887513,1399.428630,1196.177680,3458.044780,1955.523220,1283.525293,0.458366,0.028480,0
15337,-1.473246,110.212365,1527.677313,1528.490413,1372.536226,3205.593396,1873.520217,1311.369400,0.419257,0.031607,0
15338,-1.468723,110.212367,1246.845592,1269.665801,1124.249801,3101.080784,1877.243909,1195.059554,0.443211,0.039110,0
15339,-1.464200,110.212368,1268.404008,1272.850301,1110.609786,3223.233668,1894.302701,1176.285947,0.463197,0.045379,0
15340,-1.459677,110.212370,1467.657456,1453.874380,1272.663000,3476.921765,1899.296662,1270.996333,0.463087,0.041605,0
15341,-1.455154,110.212372,1530.069810,1512.644572,1337.004755,3370.843580,1964.926039,1322.166857,0.435486,0.033532,0
15342,-1.450630,110.212373,1557.992912,1546.766460,1374.951250,3428.295459,1905.771413,1293.739728,0.451154,0.036098,0
15343,-1.446107,110.212375,1500.625657,1478.727440,1295.950113,3576.691626,1895.926345,1226.001261,0.489596,0.036397,0
15344,-1.441584,110.212376,1473.728548,1466.845280,1295.161634,3643.540861,1912.853666,1266.060290,0.483733,0.030398,0
15345,-1.437061,110.212378,1600.951054,1590.689190,1372.897925,3796.093422,1993.920988,1327.794707,0.479534,0.043155,0
15346,-1.432538,110.212379,1552.557171,1524.191240,1347.113078,3311.243051,1904.170971,1314.015101,0.431944,0.026372,0
15347,-1.428014,110.212381,1676.235145,1702.220232,1499.469962,4067.989351,2092.523417,1426.728626,0.478854,0.037256,0
15348,-1.423491,110.212382,1666.911923,1668.757412,1469.484356,4018.756389,2031.919958,1343.530723,0.498721,0.029512,0
15349,-1.418968,110.212384,1247.172955,1266.679358,1093.225092,3737.034376,1849.780522,1111.742601,0.540949,0.030304,0
15350,-1.414445,110.212385,1338.363221,1360.966893,1185.297473,3802.070716,1841.900713,1142.611156,0.537895,0.028473,0
15351,-1.409922,110.212387,1222.647896,1273.845099,1075.202356,3900.342234,1901.249192,1113.866230,0.555812,0.026042,0
15352,-1.405398,110.212389,1101.903205,1166.222628,959.844552,3838.993100,1919.523273,1036.533276,0.574516,0.027516,0
15353,-1.400875,110.212390,982.681713,1047.505552,848.243438,3827.095450,1898.743306,980.351619,0.591819,0.027333,0
15354,-1.396352,110.212392,1076.024014,1144.079294,948.529030,3787.379817,1892.659039,1068.043172,0.559992,0.029626,0
15355,-1.391829,110.212393,1040.566377,1104.448232,908.975913,3776.256835,1899.205751,1073.573031,0.557102,0.035039,0
15356,-1.387306,110.212395,917.617902,997.600629,799.708933,3760.428305,1934.523345,1020.430179,0.572960,0.039610,0
15357,-1.382782,110.212396,1015.380095,1083.129827,891.170925,3766.126312,1925.178255,1044.671417,0.565564,0.034114,0
15358,-1.378259,110.212398,1170.069144,1235.580403,1031.189643,3864.492854,1949.105686,1128.863876,0.547916,0.028929,0
15359,-1.373736,110.212399,1241.236491,1315.370158,1124.856085,3924.105833,2184.991113,1304.029780,0.501277,0.051738,0
15360,-1.369213,110.212400,1242.119739,1312.281718,1094.527740,3755.216501,2110.393978,1263.107822,0.496849,0.047168,0
15361,-1.364690,110.212402,1145.779663,1226.707892,1014.709784,3495.933453,1855.141407,1108.791967,0.517618,0.079491,0
15362,-1.360166,110.212403,1099.304966,1184.260063,959.789384,3444.397254,1723.346728,1046.065483,0.533624,0.024883,0
15363,-1.355643,110.212405,1201.812855,1268.544267,1055.127584,3426.305250,1678.860062,1069.987609,0.523443,0.023093,0
15364,-1.351120,110.212406,1257.208770,1316.640156,1106.022745,3680.660841,1738.972593,1111.175918,0.535877,0.027190,0
15365,-1.346597,110.212408,1201.495464,1269.745893,1057.370450,3624.862058,1752.136963,1137.632694,0.521829,0.030225,0
15366,-1.342074,110.212409,1262.207343,1333.067290,1105.415376,3716.733328,1832.009549,1176.163507,0.517949,0.030278,0
15370,-1.323981,110.212415,1282.418522,1330.928563,1138.679655,3528.168386,1657.726519,1117.028161,0.517103,0.034690,0
15371,-1.319458,110.212416,1322.464755,1363.963507,1169.368311,3624.045086,1717.242149,1174.372964,0.509821,0.032737,0
15372,-1.315130,110.212574,1286.338540,1327.141228,1140.687459,3615.291856,1729.463180,1182.197449,0.504994,0.045620,0
15373,-1.312287,110.214034,1343.782292,1362.186285,1205.511954,3314.400918,1694.484921,1159.340278,0.478768,0.051201,0
15374,-0.856619,110.213519,1193.572747,1264.479932,1095.049808,4076.343500,2088.733984,1219.361116,0.538674,0.034846,0
15375,-0.853551,110.212552,1205.595969,1277.436044,1109.561374,4164.954805,2162.140984,1312.686280,0.520909,0.061875,0
15376,-0.849044,110.212538,1522.812910,1586.855531,1429.012846,4158.124087,2302.744833,1499.173859,0.470140,0.068070,0
15377,-0.844521,110.212539,1336.985577,1394.447742,1191.914123,4155.851815,2183.669494,1296.262904,0.524058,0.038055,0
15378,-0.839997,110.212540,1114.128724,1238.092317,1019.487801,3940.934845,2197.497897,1268.579630,0.513765,0.067644,0
15379,-0.835474,110.212541,1117.086987,1210.891227,974.780917,3904.408675,2144.889002,1258.819642,0.512223,0.049614,0
15380,-0.830951,110.212542,1060.120160,1162.872868,917.057047,3630.337124,1800.500878,1036.725067,0.552284,0.046434,0
15381,-0.826428,110.212543,1019.753348,1126.921429,878.239148,3548.467947,1779.805087,1015.686910,0.551193,0.048426,0
15382,-0.821905,110.212543,1143.846271,1259.196497,1032.698721,3681.853046,1960.357566,1229.527350,0.499813,0.068085,0
15383,-0.817381,110.212544,1262.007293,1383.966964,1309.001888,3251.070964,2135.866680,1509.607331,0.367045,0.096132,0
15384,-0.812858,110.212545,1212.289173,1322.239826,1270.666239,3267.372940,2249.765155,1496.172734,0.375105,0.108696,0
15385,-0.808335,110.212546,1049.561024,1149.785624,957.816913,3521.530238,1810.219971,1121.954765,0.516763,0.072056,0
15386,-0.803812,110.212547,1039.510378,1109.427295,889.055970,3590.013837,1725.132873,1009.877252,0.560937,0.033095,0
15387,-0.799288,110.212548,1139.072032,1214.943945,1007.576287,3689.760338,1808.275417,1115.219679,0.535629,0.033237,0
15388,-0.794765,110.212549,1265.591130,1316.093245,1114.236141,3662.538932,1818.343533,1222.304280,0.499562,0.033184,0
15389,-0.790242,110.212549,1256.971659,1339.130103,1136.803102,3828.525799,1916.006002,1218.252092,0.516756,0.040239,0
15390,-0.785719,110.212550,1157.698701,1247.968066,1020.702721,4064.665317,1994.469008,1188.871438,0.546644,0.047854,0
15391,-0.781196,110.212551,1089.330384,1184.702028,1000.528425,3776.038051,1951.684334,1160.950502,0.529244,0.041361,0
15392,-0.776672,110.212552,1148.729789,1226.719615,1093.710697,3488.987471,1903.913343,1254.953038,0.474887,0.075118,0
15393,-0.772149,110.212553,1210.667242,1275.419678,1132.851248,3513.284793,2002.019753,1349.932434,0.447130,0.054671,0
15394,-0.767626,110.212554,1454.288299,1499.829464,1334.168335,3616.039558,2109.393992,1479.043858,0.419947,0.046644,0
15395,-0.763103,110.212555,1476.953152,1532.022010,1397.270315,3694.331578,2355.095891,1647.092921,0.384514,0.069266,0
15396,-0.758579,110.212555,1456.851124,1520.081886,1419.433608,3463.303718,2291.171104,1647.266333,0.355903,0.067643,0
15397,-0.754056,110.212556,1261.452139,1310.358321,1195.932704,3390.885157,2021.746711,1392.938490,0.420184,0.081059,0
15398,-0.749533,110.212557,1222.452688,1292.628638,1136.723684,3602.123561,2021.801733,1344.711669,0.458352,0.045545,0
15399,-0.745010,110.212558,1237.891807,1318.540661,1169.922443,3941.957059,2281.068988,1410.286829,0.472482,0.054104,0
15400,-0.740487,110.212559,1243.113424,1292.763994,1126.950873,3727.977247,2043.083535,1282.133490,0.486005,0.036799,0
15401,-0.735963,110.212559,1415.717262,1441.479684,1288.530587,3417.113373,1863.123974,1312.804667,0.444921,0.027282,0
15402,-0.731440,110.212560,1266.169939,1332.337361,1204.277538,3498.796515,1940.142392,1338.612709,0.447388,0.045024,0
15403,-0.726917,110.212561,1280.439459,1366.736558,1174.776251,3841.489236,2104.766315,1351.324043,0.479298,0.050980,0
15404,-0.722394,110.212562,1321.662588,1410.290179,1190.822890,3894.542440,1937.985715,1290.866136,0.501698,0.023977,0
15405,-0.717870,110.212562,1423.168705,1504.526784,1283.573110,3946.286740,2009.116330,1419.042510,0.470977,0.027989,0
15406,-0.713347,110.212563,1670.019095,1725.392249,1488.373986,3896.342151,2086.755049,1570.350611,0.425365,0.036979,0
15407,-0.708824,110.212564,1674.195516,1718.255146,1462.296584,3896.077259,2094.621050,1504.265636,0.442596,0.039284,0
15408,-0.704301,110.212565,1362.669724,1436.415934,1205.142979,3856.335867,2049.580353,1388.452555,0.470536,0.042345,0
15409,-0.699778,110.212566,1296.546295,1388.099967,1173.039261,3826.818555,2033.757614,1368.136099,0.473604,0.054770,0
15410,-0.695254,110.212566,1523.006148,1596.452055,1379.124153,3975.032405,2137.752566,1443.099605,0.467676,0.042730,0
15411,-0.690731,110.212567,1609.201003,1651.503844,1432.205074,3836.894454,2158.542574,1492.492543,0.439998,0.037902,0
15412,-0.686208,110.212568,1576.685033,1625.520802,1387.041623,3787.463925,2003.531115,1414.475899,0.455982,0.022665,0
15413,-0.682762,110.212662,1650.668207,1697.210030,1473.187874,3887.966163,2067.891228,1436.032329,0.460660,0.025874,0
15414,-0.680525,110.212468,1674.879617,1742.763112,1504.601477,3965.885108,2128.931317,1489.604748,0.453622,0.026030,0
15415,-0.677161,110.212569,1936.858043,1973.549255,1725.944261,4000.828937,2178.514994,1664.797745,0.412136,0.027836,0
15416,-0.672638,110.212570,1833.726390,1871.019186,1608.919053,3971.161203,2050.513761,1546.794785,0.439188,0.022013,0
15417,-0.668115,110.212571,1678.215371,1716.202653,1471.310691,4036.799648,2037.786923,1471.754931,0.465440,0.019784,0
15418,-0.663592,110.212571,1681.432889,1724.825811,1493.380192,4026.698613,2050.347302,1473.329370,0.464236,0.022948,0
15419,-0.659069,110.212572,1978.447415,1990.652626,1755.044517,4069.153728,2149.325171,1613.302963,0.432202,0.024653,0
15420,-0.654545,110.212573,1762.069795,1773.189362,1550.364221,4025.898098,2175.852966,1516.930556,0.453991,0.047279,0
15421,-0.650022,110.212574,1701.497425,1742.386020,1530.231606,3991.681735,2072.607651,1446.203463,0.466820,0.037572,0
15422,-0.645499,110.212574,1578.664437,1676.219988,1493.333739,3775.115920,1958.480885,1381.962272,0.460062,0.051208,0
15423,-0.640976,110.212575,1696.169975,1736.267805,1531.295724,3934.752631,2056.102724,1466.227741,0.455621,0.033419,0
