pixel_id,latitude,longitude,Hotspot_Frequency,Confidence_Score,FRP_Max
8720,-1.237991,110.999767,1,0.5,3.23
8721,-1.237991,111.003135,1,0.5,3.23
8722,-1.241359,110.464146,1,0.5,4.81
8723,-1.241359,110.467515,1,0.5,4.81
8724,-1.241359,110.484358,1,0.5,25.46
8725,-1.241359,110.487727,1,0.5,25.46
8726,-1.241359,110.491096,2,0.5,14.49
8727,-1.241359,110.494464,2,0.5,8.29
8728,-1.241359,110.497833,1,0.5,6.91
8729,-1.241359,110.501202,1,0.5,6.91
8730,-1.241359,110.50457,1,0.5,6.91
8731,-1.241359,110.538257,1,0.5,4.79
8732,-1.241359,110.541626,1,0.5,4.79
8733,-1.241359,110.551732,1,0.5,21.05
8734,-1.241359,110.555101,1,0.5,21.05
8735,-1.241359,110.558469,2,0.5,21.05
8736,-1.241359,110.561838,1,0.5,5.44
8737,-1.241359,110.565207,1,0.5,5.44
8738,-1.241359,110.65953,1,0.5,18.86
8739,-1.241359,110.662898,1,0.5,18.86
8740,-1.241359,110.666267,1,0.5,18.86
8741,-1.241359,110.757222,1,0.5,16.49
8742,-1.241359,110.76059,1,0.5,16.49
8743,-1.241359,110.763959,1,0.5,16.49
8744,-1.241359,110.784171,1,0.5,10.22
8745,-1.241359,110.78754,1,0.5,10.22
8746,-1.241359,110.790908,1,0.5,10.22
8747,-1.241359,110.81112,1,0.5,4.93
8748,-1.241359,110.814489,1,0.5,4.93
8749,-1.241359,110.817858,2,0.5,4.93
8750,-1.241359,110.821226,1,0.5,3.44
8751,-1.241359,110.996398,1,0.5,3.23
8752,-1.241359,110.999767,1,0.5,3.23
8753,-1.241359,111.003135,1,0.5,3.23
8754,-1.244728,110.437197,1,1.0,20.31
8755,-1.244728,110.440565,2,0.75,20.31
8756,-1.244728,110.443934,2,0.75,20.31
8757,-1.244728,110.484358,1,0.5,14.49
8758,-1.244728,110.487727,1,0.5,14.49
8759,-1.244728,110.491096,2,0.5,14.49
8760,-1.244728,110.494464,1,0.5,4.19
8761,-1.244728,110.497833,1,0.5,6.91
8762,-1.244728,110.501202,1,0.5,6.91
8763,-1.244728,110.50457,1,0.5,6.91
8764,-1.244728,110.538257,1,0.5,4.79
8765,-1.244728,110.541626,1,0.5,4.79
8766,-1.244728,110.551732,1,0.5,21.05
8767,-1.244728,110.555101,1,0.5,21.05
8768,-1.244728,110.558469,1,0.5,21.05
8769,-1.244728,110.757222,1,0.5,16.49
8770,-1.244728,110.76059,1,0.5,16.49
8771,-1.244728,110.763959,1,0.5,16.49
8772,-1.244728,110.784171,1,0.5,10.22
8773,-1.244728,110.78754,1,0.5,10.22
8774,-1.244728,110.790908,1,0.5,10.22
8775,-1.244728,110.996398,1,0.5,3.23
8776,-1.244728,110.999767,1,0.5,3.23
8777,-1.244728,111.003135,1,0.5,3.23
8778,-1.248097,110.437197,1,1.0,20.31
8779,-1.248097,110.440565,2,0.75,20.31
8780,-1.248097,110.443934,2,0.75,20.31
8781,-1.248097,110.497833,1,0.5,6.91
8782,-1.248097,110.501202,1,0.5,6.91
8783,-1.248097,110.50457,1,0.5,6.91
8784,-1.248097,110.757222,1,0.5,16.49
8785,-1.248097,110.76059,1,0.5,16.49
8786,-1.248097,110.763959,1,0.5,16.49
8787,-1.248097,110.784171,1,0.5,10.22
8788,-1.248097,110.78754,1,0.5,10.22
8789,-1.248097,110.790908,1,0.5,10.22
8790,-1.248097,111.01661,1,0.5,11.15
8791,-1.248097,111.019979,1,0.5,11.15
8792,-1.251465,110.437197,1,1.0,20.31
8793,-1.251465,110.440565,2,0.75,20.31
8794,-1.251465,110.443934,2,0.75,20.31
8795,-1.251465,110.484358,1,0.5,9.11
8796,-1.251465,110.487727,1,0.5,9.11
8797,-1.251465,110.491096,1,0.5,9.11
8798,-1.251465,110.494464,1,0.5,3.42
8799,-1.251465,110.497833,1,0.5,3.42
8800,-1.251465,110.501202,1,0.5,3.42
8801,-1.251465,110.50457,1,0.5,3.42
8802,-1.251465,110.528151,1,0.5,2.83
8803,-1.251465,110.53152,1,0.5,2.83
8804,-1.251465,110.76059,1,0.5,2.22
8805,-1.251465,110.763959,2,0.5,7.48
8806,-1.251465,110.767328,1,0.5,7.48
8807,-1.251465,110.770696,1,0.5,7.48
8808,-1.251465,110.831333,1,0.5,7.97
8809,-1.251465,110.834701,1,0.5,7.97
8810,-1.251465,110.83807,1,0.5,7.97
8811,-1.251465,110.959342,1,0.5,10.32
8812,-1.251465,110.962711,1,0.5,10.32
8813,-1.251465,110.96608,1,0.5,10.32
8814,-1.251465,111.01661,1,0.5,11.15
8815,-1.251465,111.019979,1,0.5,11.15
8816,-1.254834,110.484358,1,0.5,9.11
8817,-1.254834,110.487727,1,0.5,9.11
8818,-1.254834,110.491096,1,0.5,9.11
8819,-1.254834,110.494464,1,0.5,3.42
8820,-1.254834,110.497833,1,0.5,3.42
8821,-1.254834,110.501202,1,0.5,3.42
8822,-1.254834,110.50457,1,0.5,3.42
8823,-1.254834,110.528151,1,0.5,2.83
8824,-1.254834,110.53152,1,0.5,2.83
8825,-1.254834,110.565207,1,0.5,4.52
8826,-1.254834,110.568575,1,0.5,4.52
8827,-1.254834,110.571944,1,0.5,4.52
8828,-1.254834,110.763959,1,0.5,7.48
8829,-1.254834,110.767328,1,0.5,7.48
8830,-1.254834,110.770696,2,0.5,7.48
8831,-1.254834,110.774065,1,0.5,3.82
8832,-1.254834,110.777434,1,0.5,3.82
8833,-1.254834,110.821226,1,0.5,4.37
8834,-1.254834,110.824595,2,0.5,4.37
8835,-1.254834,110.827964,1,0.5,2.96
8836,-1.254834,110.831333,1,0.5,7.97
8837,-1.254834,110.834701,1,0.5,7.97
8838,-1.254834,110.83807,1,0.5,7.97
8839,-1.254834,110.959342,1,0.5,10.32
8840,-1.254834,110.962711,1,0.5,10.32
8841,-1.254834,110.96608,1,0.5,10.32
8842,-1.254834,111.01661,1,0.5,11.15
8843,-1.254834,111.019979,1,0.5,11.15
8844,-1.254834,111.023347,1,0.5,8.04
8845,-1.258203,110.363086,1,0.5,9.66
8846,-1.258203,110.366454,1,0.5,9.66
8847,-1.258203,110.369823,1,0.5,9.66
8848,-1.258203,110.484358,1,0.5,9.11
8849,-1.258203,110.487727,1,0.5,9.11
8850,-1.258203,110.491096,1,0.5,9.11
8851,-1.258203,110.524782,2,0.75,6.32
8852,-1.258203,110.528151,2,0.75,6.32
8853,-1.258203,110.53152,2,0.75,6.32
8854,-1.258203,110.534888,1,0.5,3.31
8855,-1.258203,110.538257,1,0.5,3.31
8856,-1.258203,110.541626,1,0.5,3.31
8857,-1.258203,110.548363,2,0.75,11.67
8858,-1.258203,110.551732,2,0.75,11.67
8859,-1.258203,110.555101,1,1.0,11.67
8860,-1.258203,110.565207,1,0.5,4.52
8861,-1.258203,110.568575,1,0.5,4.52
8862,-1.258203,110.571944,1,0.5,4.52
8863,-1.258203,110.595525,1,0.5,7.83
8864,-1.258203,110.598893,1,0.5,7.83
8865,-1.258203,110.602262,1,0.5,7.83
8866,-1.258203,110.76059,1,0.5,7.4
8867,-1.258203,110.763959,2,0.5,7.48
8868,-1.258203,110.767328,2,0.5,7.48
8869,-1.258203,110.770696,2,0.5,7.48
8870,-1.258203,110.774065,1,0.5,3.82
8871,-1.258203,110.777434,1,0.5,3.82
8872,-1.258203,110.821226,1,0.5,4.37
8873,-1.258203,110.824595,2,0.5,4.37
8874,-1.258203,110.827964,2,0.5,6.19
8875,-1.258203,110.831333,1,0.5,7.97
8876,-1.258203,110.834701,1,0.5,7.97
8877,-1.258203,110.83807,1,0.5,7.97
8878,-1.258203,110.868388,1,0.5,3.76
8879,-1.258203,110.871757,1,0.5,3.76
8880,-1.258203,110.875125,1,0.5,3.76
8881,-1.258203,111.01661,1,0.5,8.04
8882,-1.258203,111.019979,1,0.5,8.04
8883,-1.258203,111.023347,1,0.5,8.04
8884,-1.261572,110.363086,1,0.5,9.66
8885,-1.261572,110.366454,1,0.5,9.66
8886,-1.261572,110.369823,1,0.5,9.66
8887,-1.261572,110.474252,1,0.5,5.39
8888,-1.261572,110.477621,1,0.5,5.39
8889,-1.261572,110.48099,1,0.5,5.39
8890,-1.261572,110.524782,2,0.75,6.32
8891,-1.261572,110.528151,3,0.67,6.32
8892,-1.261572,110.53152,3,0.67,6.32
8893,-1.261572,110.534888,2,0.5,3.98
8894,-1.261572,110.538257,1,0.5,3.31
8895,-1.261572,110.541626,1,0.5,3.31
8896,-1.261572,110.548363,2,0.75,11.67
8897,-1.261572,110.551732,2,0.75,11.67
8898,-1.261572,110.555101,1,1.0,11.67
8899,-1.261572,110.565207,1,0.5,4.52
8900,-1.261572,110.568575,1,0.5,4.52
8901,-1.261572,110.571944,1,0.5,4.52
8902,-1.261572,110.595525,1,0.5,7.83
8903,-1.261572,110.598893,1,0.5,7.83
8904,-1.261572,110.602262,1,0.5,7.83
8905,-1.261572,110.605631,1,0.5,7.83
8906,-1.261572,110.612368,1,0.5,2.11
8907,-1.261572,110.615737,1,0.5,2.11
8908,-1.261572,110.619106,1,0.5,2.11
8909,-1.261572,110.76059,2,0.5,12.72
8910,-1.261572,110.763959,2,0.5,18.03
8911,-1.261572,110.767328,2,0.5,18.03
8912,-1.261572,110.770696,1,0.5,18.03
8913,-1.261572,110.797646,1,0.5,4.82
8914,-1.261572,110.801014,1,0.5,4.82
8915,-1.261572,110.804383,1,0.5,4.82
8916,-1.261572,110.821226,1,0.5,6.19
8917,-1.261572,110.824595,2,0.5,15.97
8918,-1.261572,110.827964,3,0.5,15.97
8919,-1.261572,110.831333,2,0.5,15.97
8920,-1.261572,110.834701,2,0.5,14.86
8921,-1.261572,110.83807,1,0.5,14.86
8922,-1.261572,110.868388,1,0.5,3.76
8923,-1.261572,110.871757,1,0.5,3.76
8924,-1.261572,110.875125,1,0.5,3.76
8925,-1.261572,111.009873,1,0.5,4.6
8926,-1.261572,111.013241,1,0.5,8.04
8927,-1.261572,111.01661,2,0.5,8.04
8928,-1.261572,111.019979,1,0.5,8.04
8929,-1.261572,111.023347,1,0.5,8.04
8930,-1.26494,110.363086,1,0.5,9.66
8931,-1.26494,110.366454,1,0.5,9.66
8932,-1.26494,110.369823,1,0.5,9.66
8933,-1.26494,110.386666,1,0.5,2.18
8934,-1.26494,110.390035,1,0.5,2.18
8935,-1.26494,110.393404,1,0.5,2.18
8936,-1.26494,110.474252,1,0.5,5.39
8937,-1.26494,110.477621,1,0.5,5.39
8938,-1.26494,110.48099,1,0.5,5.39
8939,-1.26494,110.524782,2,0.75,6.32
8940,-1.26494,110.528151,3,0.67,6.32
8941,-1.26494,110.53152,3,0.67,6.32
8942,-1.26494,110.534888,2,0.5,3.98
8943,-1.26494,110.538257,1,0.5,3.31
8944,-1.26494,110.541626,1,0.5,3.31
8945,-1.26494,110.544995,1,0.5,4.55
8946,-1.26494,110.548363,3,0.67,11.67
8947,-1.26494,110.551732,3,0.67,11.67
8948,-1.26494,110.555101,1,1.0,11.67
8949,-1.26494,110.568575,1,0.5,3.48
8950,-1.26494,110.571944,1,0.5,3.48
8951,-1.26494,110.598893,1,0.5,7.83
8952,-1.26494,110.602262,1,0.5,7.83
8953,-1.26494,110.605631,1,0.5,7.83
8954,-1.26494,110.612368,1,0.5,1.64
8955,-1.26494,110.615737,1,0.5,1.64
8956,-1.26494,110.619106,1,0.5,1.64
8957,-1.26494,110.76059,2,0.5,12.72
8958,-1.26494,110.763959,2,0.5,18.03
8959,-1.26494,110.767328,2,0.5,18.03
8960,-1.26494,110.770696,2,0.5,18.03
8961,-1.26494,110.774065,1,0.5,8.49
8962,-1.26494,110.777434,1,0.5,8.49
8963,-1.26494,110.797646,1,0.5,4.82
8964,-1.26494,110.801014,1,0.5,4.82
8965,-1.26494,110.804383,1,0.5,4.82
8966,-1.26494,110.817858,1,0.5,5.07
8967,-1.26494,110.821226,1,0.5,5.07
8968,-1.26494,110.824595,2,0.5,15.97
8969,-1.26494,110.827964,3,0.5,15.97
8970,-1.26494,110.831333,3,0.5,15.97
8971,-1.26494,110.834701,2,0.5,14.86
8972,-1.26494,110.83807,1,0.5,14.86
8973,-1.26494,110.868388,1,0.5,3.76
8974,-1.26494,110.871757,1,0.5,3.76
8975,-1.26494,110.875125,1,0.5,3.76
8976,-1.26494,111.009873,1,0.5,4.6
8977,-1.26494,111.013241,1,0.5,8.04
8978,-1.26494,111.01661,1,0.5,8.04
8979,-1.268309,110.386666,1,0.5,2.18
8980,-1.268309,110.390035,1,0.5,2.18
8981,-1.268309,110.393404,1,0.5,2.18
8982,-1.268309,110.474252,1,0.5,5.39
8983,-1.268309,110.477621,1,0.5,5.39
8984,-1.268309,110.48099,1,0.5,5.39
8985,-1.268309,110.514676,1,0.5,6.33
8986,-1.268309,110.518045,2,0.5,6.33
8987,-1.268309,110.521414,1,0.5,4.06
8988,-1.268309,110.524782,3,0.67,6.32
8989,-1.268309,110.528151,3,0.67,6.32
8990,-1.268309,110.53152,4,0.62,11.94
8991,-1.268309,110.534888,2,0.5,11.94
8992,-1.268309,110.538257,1,0.5,11.94
8993,-1.268309,110.544995,1,0.5,4.55
8994,-1.268309,110.548363,1,0.5,4.55
8995,-1.268309,110.551732,1,0.5,4.55
8996,-1.268309,110.568575,1,0.5,3.48
8997,-1.268309,110.571944,1,0.5,3.48
8998,-1.268309,110.612368,1,0.5,1.64
8999,-1.268309,110.615737,1,0.5,1.64
9000,-1.268309,110.619106,1,0.5,1.64
9001,-1.268309,110.76059,1,0.5,12.72
9002,-1.268309,110.763959,1,0.5,18.03
9003,-1.268309,110.767328,1,0.5,18.03
9004,-1.268309,110.770696,2,0.5,18.03
9005,-1.268309,110.774065,1,0.5,8.49
9006,-1.268309,110.777434,1,0.5,8.49
9007,-1.268309,110.817858,1,0.5,5.07
9008,-1.268309,110.821226,1,0.5,5.07
9009,-1.268309,110.824595,2,0.5,15.97
9010,-1.268309,110.827964,2,0.5,15.97
9011,-1.268309,110.831333,2,0.5,15.97
9012,-1.268309,110.834701,1,0.5,14.86
9013,-1.268309,110.83807,1,0.5,14.86
9014,-1.271678,110.386666,1,0.5,2.18
9015,-1.271678,110.390035,2,0.5,5.78
9016,-1.271678,110.393404,2,0.5,5.78
9017,-1.271678,110.396773,1,0.5,5.78
9018,-1.271678,110.477621,1,0.5,5.39
9019,-1.271678,110.48099,1,0.5,5.39
9020,-1.271678,110.514676,1,0.5,6.33
9021,-1.271678,110.518045,2,0.5,6.33
9022,-1.271678,110.521414,1,0.5,4.06
9023,-1.271678,110.524782,2,0.5,6.32
9024,-1.271678,110.528151,1,0.5,6.47
9025,-1.271678,110.53152,2,0.5,11.94
9026,-1.271678,110.534888,1,0.5,11.94
9027,-1.271678,110.538257,1,0.5,11.94
9028,-1.271678,110.541626,1,0.5,5.98
9029,-1.271678,110.544995,2,0.5,5.98
9030,-1.271678,110.548363,1,0.5,4.55
9031,-1.271678,110.551732,1,0.5,4.55
9032,-1.271678,110.568575,1,0.5,3.48
9033,-1.271678,110.571944,1,0.5,3.48
9034,-1.271678,110.612368,1,0.5,1.64
9035,-1.271678,110.615737,1,0.5,1.64
9036,-1.271678,110.619106,1,0.5,1.64
9037,-1.271678,110.770696,1,0.5,7.16
9038,-1.271678,110.774065,1,0.5,8.49
9039,-1.271678,110.777434,1,0.5,8.49
9040,-1.271678,110.824595,1,0.5,15.97
9041,-1.271678,110.827964,2,0.5,15.97
9042,-1.271678,110.831333,2,0.5,15.97
9043,-1.271678,110.834701,1,0.5,19.67
9044,-1.271678,110.83807,1,0.5,19.67
9045,-1.275046,110.356348,1,0.5,13.67
9046,-1.275046,110.359717,1,0.5,13.67
9047,-1.275046,110.383298,1,0.5,9.79
9048,-1.275046,110.386666,1,0.5,27.72
9049,-1.275046,110.390035,2,0.5,27.72
9050,-1.275046,110.393404,2,0.5,27.72
9051,-1.275046,110.396773,1,0.5,5.78
9052,-1.275046,110.514676,1,0.5,6.33
9053,-1.275046,110.518045,2,0.5,6.33
9054,-1.275046,110.521414,1,0.5,4.06
9055,-1.275046,110.524782,1,0.5,4.06
9056,-1.275046,110.528151,1,0.5,6.47
9057,-1.275046,110.53152,2,0.5,11.94
9058,-1.275046,110.534888,1,0.5,11.94
9059,-1.275046,110.538257,1,0.5,11.94
9060,-1.275046,110.541626,1,0.5,5.98
9061,-1.275046,110.544995,1,0.5,5.98
9062,-1.275046,110.568575,1,0.5,3.48
9063,-1.275046,110.571944,1,0.5,3.48
9064,-1.275046,110.592156,1,0.5,4.21
9065,-1.275046,110.595525,1,0.5,4.21
9066,-1.278415,110.356348,1,0.5,13.67
9067,-1.278415,110.359717,1,0.5,13.67
9068,-1.278415,110.383298,1,0.5,9.79
9069,-1.278415,110.386666,1,0.5,27.72
9070,-1.278415,110.390035,2,0.5,27.72
9071,-1.278415,110.393404,2,0.5,27.72
9072,-1.278415,110.396773,1,0.5,5.78
9073,-1.278415,110.433828,1,0.5,2.36
9074,-1.278415,110.437197,1,0.5,2.36
9075,-1.278415,110.440565,1,0.5,2.36
9076,-1.278415,110.538257,1,0.5,5.05
9077,-1.278415,110.541626,2,0.5,5.98
9078,-1.278415,110.544995,2,0.5,5.98
9079,-1.278415,110.592156,1,0.5,4.21
9080,-1.278415,110.595525,1,0.5,4.21
9081,-1.278415,110.656161,1,0.5,3.19
9082,-1.278415,110.65953,1,0.5,3.19
9083,-1.278415,110.662898,1,0.5,3.19
9084,-1.278415,110.885231,1,0.5,2.32
9085,-1.278415,110.8886,1,0.5,2.32
9086,-1.278415,110.891969,1,0.5,2.32
9087,-1.278415,111.137883,1,0.5,8.68
9088,-1.278415,111.141251,2,0.75,25.27
9089,-1.278415,111.14462,2,0.75,25.27
9090,-1.278415,111.147989,2,0.75,25.27
9091,-1.278415,111.151357,1,0.5,7.0
9092,-1.281784,110.356348,1,0.5,13.67
9093,-1.281784,110.359717,1,0.5,13.67
9094,-1.281784,110.383298,1,0.5,9.79
9095,-1.281784,110.386666,1,0.5,27.72
9096,-1.281784,110.390035,1,0.5,27.72
9097,-1.281784,110.393404,1,0.5,27.72
9098,-1.281784,110.433828,1,0.5,2.36
9099,-1.281784,110.437197,1,0.5,2.36
9100,-1.281784,110.440565,1,0.5,2.36
9101,-1.281784,110.538257,1,0.5,5.05
9102,-1.281784,110.541626,1,0.5,5.05
9103,-1.281784,110.544995,1,0.5,5.05
9104,-1.281784,110.602262,1,0.5,3.44
9105,-1.281784,110.605631,1,0.5,3.44
9106,-1.281784,110.608999,1,0.5,3.44
9107,-1.281784,110.656161,1,0.5,3.19
9108,-1.281784,110.65953,1,0.5,3.19
9109,-1.281784,110.662898,1,0.5,3.19
9110,-1.281784,110.885231,2,0.5,13.43
9111,-1.281784,110.8886,2,0.5,13.43
9112,-1.281784,110.891969,2,0.5,13.43
9113,-1.281784,110.912181,1,0.5,7.67
9114,-1.281784,110.91555,1,0.5,7.67
9115,-1.281784,110.918918,1,0.5,7.67
9116,-1.281784,111.141251,1,0.5,8.68
9117,-1.281784,111.14462,2,0.75,25.27
9118,-1.281784,111.147989,2,0.75,25.27
9119,-1.281784,111.151357,2,0.75,25.27
9120,-1.281784,111.154726,1,0.5,7.0
9121,-1.285152,110.359717,1,0.5,3.5
9122,-1.285152,110.363086,1,0.5,3.5
9123,-1.285152,110.366454,1,0.5,3.5
9124,-1.285152,110.379929,1,0.5,11.59
9125,-1.285152,110.383298,1,0.5,16.67
9126,-1.285152,110.386666,1,0.5,16.67
9127,-1.285152,110.390035,1,0.5,16.67
9128,-1.285152,110.393404,1,0.5,11.59
9129,-1.285152,110.433828,1,0.5,2.36
9130,-1.285152,110.437197,1,0.5,2.36
9131,-1.285152,110.440565,1,0.5,2.36
9132,-1.285152,110.585419,1,0.5,11.67
9133,-1.285152,110.588787,1,0.5,11.67
9134,-1.285152,110.592156,1,0.5,11.67
9135,-1.285152,110.602262,1,0.5,3.44
9136,-1.285152,110.605631,1,0.5,3.44
9137,-1.285152,110.608999,1,0.5,3.44
9138,-1.285152,110.656161,1,0.5,3.19
9139,-1.285152,110.65953,1,0.5,3.19
9140,-1.285152,110.662898,1,0.5,3.19
9141,-1.285152,110.763959,1,0.5,3.59
9142,-1.285152,110.767328,1,0.5,3.59
9143,-1.285152,110.770696,1,0.5,3.59
9144,-1.285152,110.878494,1,0.5,8.25
9145,-1.285152,110.881863,1,0.5,8.25
9146,-1.285152,110.885231,2,0.5,13.43
9147,-1.285152,110.8886,2,0.5,13.43
9148,-1.285152,110.891969,2,0.5,13.43
9149,-1.285152,110.895337,1,0.5,7.88
9150,-1.285152,110.898706,1,0.5,7.88
9151,-1.285152,110.902075,1,0.5,7.88
9152,-1.285152,110.912181,1,0.5,7.67
9153,-1.285152,110.91555,1,0.5,7.67
9154,-1.285152,110.918918,1,0.5,7.67
9155,-1.285152,111.141251,1,0.5,8.68
9156,-1.285152,111.14462,2,0.75,25.27
9157,-1.285152,111.147989,2,0.75,25.27
9158,-1.285152,111.151357,2,0.75,25.27
9159,-1.285152,111.154726,1,0.5,7.0
9160,-1.288521,110.359717,1,0.5,3.5
9161,-1.288521,110.363086,1,0.5,3.5
9162,-1.288521,110.366454,1,0.5,3.5
9163,-1.288521,110.379929,1,0.5,11.59
9164,-1.288521,110.383298,1,0.5,16.67
9165,-1.288521,110.386666,1,0.5,16.67
9166,-1.288521,110.390035,1,0.5,16.67
9167,-1.288521,110.393404,1,0.5,11.59
9168,-1.288521,110.433828,1,0.5,2.36
9169,-1.288521,110.437197,1,0.5,2.36
9170,-1.288521,110.440565,1,0.5,2.36
9171,-1.288521,110.568575,1,0.5,16.1
9172,-1.288521,110.571944,2,0.75,16.1
9173,-1.288521,110.575313,2,0.75,16.1
9174,-1.288521,110.578681,1,1.0,10.81
9175,-1.288521,110.585419,1,0.5,11.67
9176,-1.288521,110.588787,1,0.5,11.67
9177,-1.288521,110.592156,1,0.5,11.67
9178,-1.288521,110.602262,1,0.5,3.44
9179,-1.288521,110.605631,1,0.5,3.44
9180,-1.288521,110.608999,1,0.5,3.44
9181,-1.288521,110.763959,1,0.5,3.59
9182,-1.288521,110.767328,1,0.5,3.59
9183,-1.288521,110.770696,1,0.5,3.59
9184,-1.288521,110.794277,1,0.5,2.47
9185,-1.288521,110.797646,1,0.5,2.47
9186,-1.288521,110.878494,1,0.5,8.25
9187,-1.288521,110.881863,1,0.5,8.25
9188,-1.288521,110.885231,1,0.5,13.43
9189,-1.288521,110.8886,1,0.5,13.43
9190,-1.288521,110.891969,1,0.5,13.43
9191,-1.288521,110.895337,1,0.5,7.88
9192,-1.288521,110.898706,1,0.5,7.88
9193,-1.288521,110.902075,1,0.5,7.88
9194,-1.288521,110.908812,1,0.5,13.17
9195,-1.288521,110.912181,1,0.5,7.67
9196,-1.288521,110.91555,1,0.5,7.67
9197,-1.288521,110.918918,1,0.5,7.67
9198,-1.288521,110.922287,1,0.5,7.67
9199,-1.288521,111.14462,1,0.5,8.68
9200,-1.288521,111.147989,1,0.5,8.68
9201,-1.29189,110.359717,1,0.5,3.5
9202,-1.29189,110.363086,1,0.5,3.5
9203,-1.29189,110.366454,1,0.5,3.5
9204,-1.29189,110.379929,1,0.5,11.59
9205,-1.29189,110.383298,1,0.5,16.67
9206,-1.29189,110.386666,1,0.5,16.67
9207,-1.29189,110.390035,1,0.5,16.67
9208,-1.29189,110.393404,1,0.5,11.59
9209,-1.29189,110.534888,1,0.5,6.87
9210,-1.29189,110.538257,1,0.5,6.87
9211,-1.29189,110.541626,1,0.5,6.87
9212,-1.29189,110.544995,2,0.5,22.51
9213,-1.29189,110.548363,2,0.5,23.38
9214,-1.29189,110.551732,2,0.5,23.38
9215,-1.29189,110.555101,1,0.5,23.38
9216,-1.29189,110.568575,1,0.5,16.1
9217,-1.29189,110.571944,2,0.75,16.1
9218,-1.29189,110.575313,2,0.75,16.1
9219,-1.29189,110.578681,1,1.0,10.81
9220,-1.29189,110.585419,1,0.5,11.67
9221,-1.29189,110.588787,1,0.5,11.67
9222,-1.29189,110.592156,1,0.5,11.67
9223,-1.29189,110.619106,1,0.5,13.09
9224,-1.29189,110.622474,1,0.5,13.09
9225,-1.29189,110.625843,1,0.5,13.09
9226,-1.29189,110.794277,1,0.5,2.47
9227,-1.29189,110.797646,1,0.5,2.47
9228,-1.29189,110.898706,1,0.5,7.88
9229,-1.29189,110.902075,1,0.5,7.88
9230,-1.29189,110.905444,1,0.5,7.88
9231,-1.29189,110.912181,1,0.5,13.17
9232,-1.29189,110.91555,1,0.5,13.17
9233,-1.29189,110.918918,1,0.5,13.17
9234,-1.295258,110.457409,1,0.5,25.58
9235,-1.295258,110.460777,1,0.5,25.58
9236,-1.295258,110.464146,1,0.5,21.02
9237,-1.295258,110.467515,1,0.5,21.02
9238,-1.295258,110.470884,1,0.5,21.02
9239,-1.295258,110.53152,1,0.5,3.75
9240,-1.295258,110.534888,2,0.5,6.87
9241,-1.295258,110.538257,2,0.5,6.87
9242,-1.295258,110.541626,1,0.5,6.87
9243,-1.295258,110.544995,2,0.5,22.51
9244,-1.295258,110.548363,2,0.5,23.38
9245,-1.295258,110.551732,2,0.5,23.38
9246,-1.295258,110.555101,1,0.5,23.38
9247,-1.295258,110.568575,1,0.5,16.65
9248,-1.295258,110.571944,2,0.75,16.65
9249,-1.295258,110.575313,2,0.75,16.65
9250,-1.295258,110.578681,1,1.0,10.81
9251,-1.295258,110.619106,1,0.5,13.09
9252,-1.295258,110.622474,1,0.5,13.09
9253,-1.295258,110.625843,1,0.5,13.09
9254,-1.295258,110.797646,1,0.5,2.47
9255,-1.295258,110.801014,1,0.5,2.47
9256,-1.298627,110.457409,1,0.5,25.58
9257,-1.298627,110.460777,1,0.5,25.58
9258,-1.298627,110.464146,1,0.5,21.02
9259,-1.298627,110.467515,1,0.5,21.02
9260,-1.298627,110.470884,1,0.5,21.02
9261,-1.298627,110.53152,1,0.5,3.75
9262,-1.298627,110.534888,3,0.5,6.87
9263,-1.298627,110.538257,3,0.5,6.87
9264,-1.298627,110.541626,2,0.5,6.87
9265,-1.298627,110.544995,1,0.5,2.64
9266,-1.298627,110.548363,1,0.5,2.64
9267,-1.298627,110.551732,1,0.5,2.64
9268,-1.298627,110.622474,1,0.5,13.49
9269,-1.298627,110.625843,1,0.5,13.09
9270,-1.298627,110.629212,1,0.5,13.09
9271,-1.298627,110.63258,1,0.5,13.49
9272,-1.301996,110.37656,1,0.5,2.51
9273,-1.301996,110.379929,1,0.5,2.51
9274,-1.301996,110.383298,1,0.5,2.51
9275,-1.301996,110.457409,2,0.5,25.58
9276,-1.301996,110.460777,2,0.5,25.58
9277,-1.301996,110.464146,1,0.5,21.02
9278,-1.301996,110.467515,1,0.5,21.02
9279,-1.301996,110.470884,1,0.5,21.02
9280,-1.301996,110.514676,1,0.5,24.46
9281,-1.301996,110.518045,1,0.5,24.46
9282,-1.301996,110.521414,1,0.5,24.46
9283,-1.301996,110.534888,1,0.5,3.75
9284,-1.301996,110.538257,2,0.5,4.37
9285,-1.301996,110.541626,2,0.5,4.37
9286,-1.301996,110.544995,1,0.5,4.37
9287,-1.301996,110.622474,1,0.5,13.49
9288,-1.301996,110.625843,1,0.5,13.09
9289,-1.301996,110.629212,1,0.5,13.09
9290,-1.301996,110.63258,1,0.5,13.49
9291,-1.305364,110.37656,1,0.5,2.51
9292,-1.305364,110.379929,1,0.5,2.51
9293,-1.305364,110.383298,1,0.5,2.51
9294,-1.305364,110.460777,2,0.5,25.58
9295,-1.305364,110.464146,2,0.5,25.58
9296,-1.305364,110.514676,1,0.5,24.46
9297,-1.305364,110.518045,1,0.5,24.46
9298,-1.305364,110.521414,1,0.5,24.46
9299,-1.305364,110.538257,1,0.5,4.09
9300,-1.305364,110.541626,2,0.5,4.19
