grid_id,latitude,longitude,Mean_B2,Mean_B3,Mean_B4,Mean_B8,Mean_B11,Mean_B12,Mean_NBR,Std_NBR,Hotspot_Frequency,Confidence_Mean,FRP_Max,Burn_Ratio
GRID_23038,-0.6294,110.3628,1936.4233,1981.5233,1750.5298,4479.0366,2406.3396,1664.9725,0.4573,0.0243,0.0,0.0,,0.0
GRID_23039,-0.6294,110.3673,2011.2639,2044.1669,1813.5217,4302.4644,2293.5764,1731.4772,0.4259,0.0242,0.0,0.0005,9.07,0.0
GRID_23040,-0.6294,110.3718,1998.1349,2016.4948,1779.8519,4243.0767,2270.7026,1711.8756,0.4251,0.0264,0.0,0.0009,9.07,0.0
GRID_23041,-0.6294,110.3763,1976.4281,1990.9794,1749.699,4129.8599,2229.1887,1654.4602,0.4282,0.027,0.0,0.0003,9.07,0.0
GRID_23042,-0.6294,110.3808,1892.5813,1917.8776,1673.193,4135.8438,2229.5847,1611.0833,0.4395,0.0262,0.0,0.0005,8.23,0.0
GRID_23043,-0.6294,110.3853,1978.116,2004.8347,1769.1816,4148.4458,2286.2517,1656.4478,0.4296,0.0275,0.0,0.0014,9.0,0.0
GRID_23044,-0.6294,110.3898,1823.0594,1842.3979,1590.6759,4106.4297,2180.6445,1539.0638,0.4547,0.024,0.0,0.0018,9.0,0.0
GRID_23045,-0.6294,110.3943,1872.9496,1869.7267,1621.1273,4147.9546,2255.551,1543.0317,0.4576,0.0354,0.0,0.0009,9.0,0.0
GRID_23046,-0.6294,110.3988,1876.5988,1880.6663,1645.7358,4029.2463,2197.0403,1549.144,0.4448,0.0349,0.0,0.0005,37.71,0.0
GRID_23047,-0.6294,110.4033,1802.687,1835.6672,1604.1711,3949.1812,2261.6028,1604.8447,0.4226,0.0425,0.0,0.0009,37.71,0.0
GRID_23048,-0.6294,110.4078,1842.54,1885.8632,1664.9175,4042.3853,2374.134,1689.8809,0.4108,0.0446,0.0,0.0005,37.71,0.0
GRID_23049,-0.6294,110.4123,1921.5736,1956.0156,1772.5067,4114.2197,2447.439,1724.7615,0.4104,0.0502,0.0,0.0,,0.0
GRID_23050,-0.6294,110.4168,1999.5648,1988.4297,1778.8628,4066.325,2144.6951,1610.4683,0.4327,0.0323,0.0,0.0,,0.0
GRID_23051,-0.6294,110.4212,1961.0723,1971.4626,1740.813,4063.1619,2213.0977,1588.8195,0.4383,0.0483,0.0,0.0,,0.0
GRID_23052,-0.6294,110.4257,1942.6454,1953.3853,1741.2695,3992.9272,2196.4207,1566.7489,0.4372,0.04,0.0,0.0,,0.0
GRID_23053,-0.6294,110.4302,1832.4772,1852.5586,1650.0146,3937.907,2344.262,1593.1321,0.4242,0.0455,0.0,0.0012,2.61,0.0
GRID_23054,-0.6294,110.4347,1756.6742,1795.4401,1599.4121,3908.9771,2311.2417,1576.9199,0.4249,0.0458,0.0,0.0018,2.61,0.0
GRID_23055,-0.6294,110.4392,1832.4775,1864.2161,1668.4426,3908.0708,2318.7695,1623.6881,0.4125,0.0551,0.0,0.0009,2.61,0.0
GRID_23056,-0.6294,110.4437,1777.8563,1815.4655,1596.2059,4054.6592,2287.5698,1529.5583,0.4514,0.0392,0.0,0.0006,17.43,0.0
GRID_23057,-0.6294,110.4482,1752.9117,1783.1772,1565.1075,4121.4878,2288.7817,1516.0669,0.4621,0.0388,0.0,0.0005,17.43,0.0
GRID_23058,-0.6294,110.4527,1540.184,1596.7982,1394.9406,4060.1011,2251.8906,1526.4404,0.4539,0.0319,0.0,0.0,17.43,0.0
GRID_23059,-0.6294,110.4572,1505.6512,1567.7639,1338.0197,4150.3369,2160.0112,1438.2288,0.4844,0.026,0.0,0.0,,0.0
GRID_23060,-0.6294,110.4617,1466.6558,1524.7943,1290.8757,4122.8584,2101.8191,1401.79,0.4921,0.0239,0.0,0.0,,0.0
GRID_23061,-0.6294,110.4662,1459.7271,1506.9568,1284.2115,3986.0972,2148.3186,1397.811,0.4803,0.0324,0.0,0.0,,0.0
GRID_23062,-0.6294,110.4707,1575.1326,1609.4521,1370.573,4010.7751,2114.6309,1449.7223,0.4691,0.0346,0.0,0.0,,0.0
GRID_23063,-0.6294,110.4752,1609.151,1634.1086,1419.962,4118.4595,2236.3757,1481.7462,0.4704,0.0429,0.0,0.0,,0.0
GRID_23064,-0.6294,110.4797,1645.6233,1676.7638,1457.2701,4088.5957,2205.0088,1470.3695,0.4704,0.0293,0.0,0.0,,0.0
GRID_23065,-0.6294,110.4842,1641.4817,1685.5151,1460.4056,4200.1646,2338.8723,1517.6287,0.4694,0.031,0.0,0.0,,0.0
GRID_23066,-0.6294,110.4886,1758.1036,1808.5164,1582.5865,4273.8218,2351.3687,1636.5939,0.4461,0.0246,0.0,0.0,,0.0
GRID_23067,-0.6294,110.4931,1636.1704,1703.5143,1489.0031,4081.595,2350.0454,1611.6067,0.4329,0.0533,0.0,0.0,,0.0
GRID_23068,-0.6294,110.4976,1557.0935,1638.2764,1427.0358,3948.7175,2269.8665,1531.8062,0.4398,0.035,0.0,0.0006,5.51,0.0
GRID_23069,-0.6294,110.5021,1358.3741,1468.1256,1278.8479,3858.2454,2212.4653,1446.8053,0.4532,0.0531,0.0,0.0009,5.51,0.0
GRID_23070,-0.6294,110.5066,1312.6008,1424.7349,1217.7441,3755.3733,2092.8787,1410.0696,0.453,0.0458,0.0,0.0005,5.51,0.0
GRID_23071,-0.6294,110.5111,1279.556,1352.5045,1141.2937,3813.1809,2005.7126,1312.5347,0.4875,0.0353,0.0,0.0,,0.0
GRID_23072,-0.6294,110.5156,1572.2936,1625.9009,1417.056,3843.1377,2246.6436,1538.0281,0.4296,0.0496,0.0,0.0009,8.3,0.0
GRID_23073,-0.6294,110.5201,1681.4246,1723.2911,1517.1467,3897.7612,2181.0811,1587.7524,0.4209,0.0378,0.0,0.0018,8.3,0.0
GRID_23074,-0.6294,110.5246,1637.4663,1690.2472,1509.8729,3908.6138,2325.2581,1604.3893,0.4175,0.0404,0.0,0.0018,8.3,0.0
GRID_23075,-0.6294,110.5291,1600.5107,1641.8884,1450.7134,3901.4751,2158.7505,1490.3348,0.4466,0.0409,0.0,0.0009,4.52,0.0
GRID_23076,-0.6294,110.5336,1466.9113,1541.1532,1341.3822,3908.7188,1994.7025,1378.9426,0.4783,0.0336,0.0,0.0005,4.52,0.0
GRID_23077,-0.6294,110.5381,1456.4456,1518.7965,1330.4895,3794.8364,1897.6335,1379.4851,0.4659,0.0252,0.0,0.0,,0.0
GRID_23078,-0.6294,110.5426,1638.1516,1688.8186,1488.8757,3939.7695,2027.2428,1420.5173,0.4698,0.0213,0.0,0.0,,0.0
GRID_23079,-0.6294,110.5471,1646.6107,1694.9774,1483.8044,3957.6436,2052.9402,1409.5634,0.4743,0.0221,0.0,0.0005,8.53,0.0
GRID_23080,-0.6294,110.5516,1723.2084,1750.733,1552.6755,3906.8303,2009.8203,1439.4591,0.4611,0.025,0.0,0.0015,20.93,0.0
GRID_23081,-0.6294,110.5561,1599.0402,1654.4016,1426.0699,4088.2273,2083.2444,1452.7217,0.4754,0.0299,0.0,0.0023,20.93,0.0
GRID_23082,-0.6294,110.5605,1362.9146,1453.0232,1252.9044,3869.6221,2268.3699,1504.7721,0.4405,0.055,0.0,0.0018,20.93,0.0
GRID_23083,-0.6294,110.565,1344.113,1413.4874,1190.4688,3876.8718,2040.8285,1358.2604,0.4807,0.0315,0.0,0.0006,20.93,0.0
GRID_23084,-0.6294,110.5695,1537.5667,1576.7747,1363.4447,3831.1931,1968.098,1414.4069,0.4602,0.024,0.0,0.0,,0.0
GRID_23085,-0.6294,110.574,1472.9637,1513.4888,1300.0225,3754.1316,1921.8235,1354.1769,0.4689,0.032,0.0,0.0,,0.0
GRID_23086,-0.6294,110.5785,1580.0775,1609.5446,1397.7151,3758.6689,1880.3077,1368.0051,0.4666,0.0319,0.0,0.0,,0.0
GRID_23087,-0.6294,110.583,1882.9412,1880.7581,1679.3273,3623.5652,1845.6672,1460.5034,0.425,0.0206,0.0,0.0,,0.0
GRID_23088,-0.6294,110.5875,1800.0139,1820.8801,1627.6149,3815.8962,1929.0115,1487.437,0.4387,0.0231,0.0,0.0,,0.0
GRID_23089,-0.6294,110.592,1781.2217,1780.2999,1565.603,3782.8298,1891.7296,1419.333,0.4534,0.0271,0.0,0.0,,0.0
GRID_23090,-0.6294,110.5965,1764.7233,1753.5984,1532.3214,3800.5498,1901.4613,1439.707,0.4496,0.0308,0.0,0.0,,0.0
GRID_23091,-0.6294,110.601,1523.6589,1538.6901,1332.7468,3738.406,1848.4619,1332.4634,0.4742,0.0356,0.0,0.0,,0.0
GRID_23092,-0.6294,110.6055,1609.6094,1622.828,1426.4617,3753.3672,1860.9882,1387.118,0.4596,0.0338,0.0,0.0,,0.0
GRID_23093,-0.6294,110.61,1545.151,1566.1389,1354.0529,3674.0352,1829.4559,1325.6783,0.4698,0.0386,0.0,0.0,,0.0
GRID_23094,-0.6295,110.6145,1533.0271,1569.0986,1371.5664,3590.7971,1810.1787,1374.9238,0.4462,0.0292,0.0,0.0,,0.0
GRID_23095,-0.6295,110.619,1586.5249,1630.5209,1424.4059,3914.7104,1922.6049,1445.9872,0.4598,0.036,0.0,0.0,,0.0
GRID_23096,-0.6295,110.6235,1388.3865,1427.4558,1210.1014,3906.8955,1916.1003,1308.517,0.497,0.0348,0.0,0.0,,0.0
GRID_23097,-0.6295,110.6279,1411.6414,1471.5703,1297.861,3892.439,1941.3521,1299.1128,0.4991,0.0591,0.0,0.0005,11.35,0.0
GRID_23098,-0.6295,110.6324,1427.3354,1477.4771,1271.4061,3823.324,1940.6071,1284.2782,0.4952,0.0456,0.0,0.0009,11.35,0.0
GRID_23099,-0.6295,110.6369,1283.6699,1371.9602,1139.9786,4082.8303,1980.484,1261.9592,0.5274,0.0259,0.0,0.0009,8.77,0.0
GRID_23100,-0.6295,110.6414,1583.2684,1605.5751,1392.7759,4275.7012,2018.2836,1343.9794,0.5203,0.029,0.0,0.0005,8.77,0.0
GRID_23101,-0.6295,110.6459,1634.9899,1637.9917,1442.5851,3988.5989,1900.696,1318.0077,0.5016,0.0317,0.0,0.0,,0.0
GRID_23102,-0.6295,110.6504,1627.1448,1653.4913,1452.0426,4111.4814,2007.2898,1359.5049,0.5024,0.0273,0.0,0.0,,0.0
GRID_23103,-0.6295,110.6549,1393.6884,1462.4187,1244.3695,4116.1851,2022.4236,1293.5081,0.5214,0.0399,0.0,0.0009,7.4,0.0
GRID_23104,-0.6295,110.6594,1309.5079,1375.9861,1180.0085,3759.3379,1874.1056,1208.5353,0.5134,0.0368,0.0,0.0018,7.4,0.0
GRID_23105,-0.6295,110.6639,1431.8396,1484.7867,1285.905,3887.8506,1853.5283,1216.1097,0.5226,0.0262,0.0,0.0014,7.4,0.0
GRID_23106,-0.6295,110.6684,1308.7345,1381.4092,1174.0856,3923.7917,1889.2451,1194.6893,0.5327,0.0241,0.0,0.0009,7.38,0.0
GRID_23107,-0.6295,110.6729,1184.7266,1278.1558,1067.7703,3979.0256,1924.0426,1176.3508,0.5435,0.0245,0.0,0.0018,15.15,0.0
GRID_23108,-0.6295,110.6774,1371.2334,1424.5342,1211.3052,3855.6689,1937.1703,1307.9762,0.4929,0.0299,0.0,0.0018,15.15,0.0
GRID_23109,-0.6295,110.6819,1380.097,1428.8318,1202.2986,3881.293,1940.5139,1300.3724,0.4982,0.0384,0.0,0.0009,15.15,0.0
GRID_23110,-0.6295,110.6864,1261.606,1348.3605,1125.2855,3896.4751,1957.2421,1256.8271,0.5124,0.0362,0.0,0.0,,0.0
GRID_23111,-0.6295,110.6909,1283.8999,1335.6626,1130.9742,3782.0208,1875.4952,1223.949,0.5109,0.0294,0.0,0.0,,0.0
GRID_23112,-0.6295,110.6954,1192.1329,1248.3958,1047.2766,3704.7241,1808.5653,1157.6938,0.5231,0.0275,0.0,0.0,,0.0
GRID_23113,-0.6295,110.6998,1150.8098,1228.1713,995.4557,3819.1372,1883.4041,1145.5613,0.5382,0.0272,0.0,0.0,,0.0
GRID_23114,-0.6295,110.7043,985.0909,1062.3816,863.3141,3686.8647,1741.3096,1023.7043,0.565,0.0258,0.0,0.0,,0.0
GRID_23115,-0.6295,110.7088,1154.75,1211.671,1026.1056,3646.1335,1719.2825,1109.6489,0.5332,0.0334,0.0,0.0,,0.0
GRID_23116,-0.6295,110.7133,1409.5103,1436.5782,1229.0513,3864.3787,1881.4812,1267.8534,0.5061,0.038,0.0,0.0,,0.0
GRID_23117,-0.6295,110.7178,1384.561,1432.5934,1220.0544,3850.0242,1871.2244,1253.63,0.5088,0.0321,0.0,0.0,,0.0
GRID_23118,-0.6295,110.7223,1354.8685,1417.9568,1197.47,3913.3076,1912.1682,1203.7922,0.5294,0.0365,0.0,0.0,,0.0
GRID_23119,-0.6295,110.7268,1251.3954,1312.3959,1097.4476,3844.9072,1945.2506,1153.6489,0.5382,0.0305,0.0,0.0,,0.0
GRID_23120,-0.6295,110.7313,1307.5776,1384.6554,1161.5045,3896.248,2024.8507,1254.688,0.5128,0.0468,0.0,0.0,,0.0
GRID_23121,-0.6295,110.7358,1301.0172,1339.4304,1106.7881,3958.647,1926.7899,1183.5829,0.5386,0.0334,0.0,0.0,,0.0
GRID_23122,-0.6295,110.7403,1371.9989,1396.6426,1174.9663,3869.7834,1848.7877,1227.3604,0.5182,0.037,0.0,0.0,,0.0
GRID_23123,-0.6295,110.7448,1640.0253,1680.5211,1457.3417,4243.7495,2121.2637,1434.6293,0.495,0.0336,0.0,0.0,,0.0
GRID_23124,-0.6295,110.7493,1654.3843,1706.0839,1501.5378,4139.6343,2051.7021,1454.525,0.4801,0.0291,0.0,0.0,,0.0
GRID_23125,-0.6295,110.7538,1422.8218,1487.7068,1252.4896,4134.9854,2082.4536,1337.151,0.5113,0.0344,0.0,0.0,,0.0
GRID_23126,-0.6295,110.7583,1587.0419,1631.198,1388.6699,4297.2383,2083.28,1389.6351,0.5105,0.0283,0.0,0.0,,0.0
GRID_23127,-0.6295,110.7628,1400.8457,1449.9393,1221.5214,3950.0071,1953.787,1270.4731,0.5128,0.0263,0.0,0.0,,0.0
GRID_23128,-0.6295,110.7672,1425.8571,1472.5718,1255.9211,3838.4619,1947.7125,1287.8733,0.4974,0.0331,0.0,0.0,,0.0
GRID_23129,-0.6295,110.7717,1275.7236,1337.3756,1104.1707,3758.7493,1854.6083,1151.5726,0.5308,0.0341,0.0,0.0,,0.0
GRID_23130,-0.6295,110.7762,1217.9637,1294.8767,1064.6699,3842.8096,1909.5643,1117.5271,0.549,0.0305,0.0,0.0,,0.0
GRID_23131,-0.6295,110.7807,1268.4982,1359.2585,1125.6666,3816.5159,1921.2773,1187.0176,0.5252,0.032,0.0,0.0012,24.92,0.0
GRID_23132,-0.6295,110.7852,1256.2975,1332.2728,1140.7134,3793.4683,1902.2684,1194.16,0.5212,0.0413,0.0,0.0018,24.92,0.0
GRID_23133,-0.6295,110.7897,1386.7726,1439.0349,1251.4177,3567.7197,1817.3175,1184.5994,0.5011,0.0357,0.0,0.0018,24.92,0.0
GRID_23134,-0.6295,110.7942,1485.2234,1489.7578,1302.5193,3434.7446,1691.3069,1189.4771,0.4843,0.0291,0.0,0.0006,24.92,0.0
GRID_23135,-0.6295,110.7987,1668.7736,1647.1495,1483.3826,3364.7917,1685.703,1288.9303,0.4464,0.0319,0.0,0.0,,0.0
GRID_23136,-0.6295,110.8032,1796.8262,1782.5779,1607.3254,3600.0649,1794.0758,1393.4595,0.4409,0.0325,0.0,0.0,,0.0
GRID_23137,-0.6295,110.8077,1745.9172,1747.3199,1553.1453,3604.1995,1833.2119,1362.7968,0.4505,0.0404,0.0,0.0,,0.0
GRID_23138,-0.6295,110.8122,1816.222,1773.4514,1584.3993,3619.2737,1770.4215,1297.1488,0.4712,0.0326,0.0,0.0,,0.0
GRID_23139,-0.6295,110.8167,1972.2908,1927.3767,1741.167,3673.457,1854.9487,1443.0643,0.4356,0.0359,0.0,0.0,,0.0
GRID_23140,-0.6295,110.8212,2112.8589,2040.5875,1855.8835,3605.7263,1838.3586,1461.8179,0.4231,0.0331,0.0,0.0,,0.0
GRID_23141,-0.6295,110.8257,2186.689,2096.4375,1897.3616,3574.9004,1801.0151,1480.4139,0.4145,0.0275,0.0,0.0,,0.0
GRID_23142,-0.6295,110.8302,2176.4751,2108.9587,1922.109,3589.0415,1824.9969,1520.8342,0.4046,0.0222,0.0,0.0,,0.0
GRID_23143,-0.6295,110.8347,2183.9587,2107.5637,1909.8733,3593.0867,1862.5302,1515.8346,0.4066,0.021,0.0,0.0003,5.0,0.0
GRID_23144,-0.6295,110.8391,1614.8296,1607.9733,1399.8635,3571.6516,1780.704,1319.0197,0.46,0.0378,0.0,0.0014,10.23,0.0
GRID_23145,-0.6295,110.8436,1149.1777,1218.131,1001.576,3659.5562,1850.6039,1164.9794,0.5172,0.0476,0.0,0.0018,10.23,0.0
GRID_23146,-0.6295,110.8481,1167.0234,1225.6642,1024.8228,3661.615,1844.5769,1174.6438,0.5147,0.0417,0.0,0.0012,10.23,0.0
GRID_23147,-0.6295,110.8526,1356.9189,1410.0156,1211.1401,3631.2532,1815.6719,1261.1852,0.4838,0.0311,0.0,0.0,,0.0
GRID_23148,-0.6295,110.8571,1600.3749,1620.1088,1400.52,3821.1392,1926.3879,1322.1769,0.4857,0.0236,0.0,0.0,,0.0
GRID_23149,-0.6295,110.8616,,,,,,,,,0.0,0.0,,0.0
GRID_23150,-0.6295,110.8661,,,,,,,,,,,,0.0
GRID_23151,-0.6295,110.8706,,,,,,,,,,,,0.0
GRID_23152,-0.6295,110.8751,,,,,,,,,,,,0.0
GRID_23153,-0.6295,110.8796,,,,,,,,,,,,0.0
GRID_23154,-0.6295,110.8841,,,,,,,,,,,,0.0
GRID_23155,-0.6295,110.8886,,,,,,,,,,,,0.0
GRID_23156,-0.6295,110.8931,,,,,,,,,,,,0.0
GRID_23157,-0.6295,110.8976,,,,,,,,,,,,0.0
GRID_23158,-0.6295,110.9021,,,,,,,,,,,,0.0
GRID_23159,-0.6295,110.9066,,,,,,,,,,,,0.0
GRID_23160,-0.6295,110.911,,,,,,,,,,,,0.0
GRID_23161,-0.6295,110.9155,,,,,,,,,,,,0.0
GRID_23162,-0.6295,110.92,,,,,,,,,,,,0.0
GRID_23163,-0.6295,110.9245,,,,,,,,,,,,0.0
GRID_23164,-0.6295,110.929,,,,,,,,,,,,0.0
GRID_23165,-0.6295,110.9335,,,,,,,,,,,,0.0
GRID_23166,-0.6295,110.938,,,,,,,,,,,,0.0
GRID_23167,-0.6295,110.9425,,,,,,,,,,,,0.0
GRID_23168,-0.6295,110.947,,,,,,,,,,,,0.0
GRID_23169,-0.6295,110.9515,,,,,,,,,,,,0.0
GRID_23170,-0.6295,110.956,,,,,,,,,,,,0.0
GRID_23171,-0.6295,110.9605,,,,,,,,,,,,0.0
GRID_23172,-0.6295,110.965,1239.9291,1284.2822,1083.0565,3825.8767,1735.6675,1094.2859,0.5532,0.0363,0.0,0.0,,0.0
GRID_23173,-0.6295,110.9695,1279.604,1310.546,1132.1516,3631.457,1719.8394,1186.5881,0.508,0.0443,0.0,0.0,,0.0
GRID_23174,-0.6295,110.974,1424.5652,1437.0115,1262.723,3588.8638,1740.1506,1221.6443,0.4915,0.033,0.0,0.0,,0.0
GRID_23175,-0.6295,110.9784,1524.6279,1526.3784,1341.958,3565.5942,1733.2949,1275.1787,0.4723,0.0314,0.0,0.0,,0.0
GRID_23176,-0.6295,110.9829,1532.4263,1548.3971,1361.4858,3550.7852,1759.0956,1350.014,0.4489,0.0299,0.0,0.0,,0.0
GRID_23177,-0.6295,110.9874,1432.1544,1465.8381,1290.0399,3593.7429,1745.5645,1324.6105,0.4608,0.0336,0.0,0.0,,0.0
GRID_23178,-0.6295,110.9919,1321.454,1361.0648,1163.785,3593.7346,1693.8597,1228.0757,0.4897,0.0339,0.0,0.0,,0.0
GRID_23179,-0.6295,110.9964,1520.1464,1524.0288,1340.958,3643.7964,1698.6003,1273.7562,0.4821,0.0416,0.0,0.0,,0.0
GRID_23180,-0.6295,111.0009,1788.6918,1766.9883,1581.4031,3813.7341,1759.6693,1416.1538,0.4596,0.046,0.0,0.0,,0.0
GRID_23181,-0.6295,111.0054,1901.2129,1881.5558,1701.3193,3874.863,1823.908,1514.6388,0.4379,0.0362,0.0,0.0,,0.0
GRID_23182,-0.6295,111.0099,1577.1525,1600.1693,1397.6206,3824.8137,1776.8951,1294.5648,0.4951,0.0411,0.0,0.0,,0.0
GRID_23183,-0.6295,111.0144,1135.7018,1190.4783,979.2249,3563.3574,1666.6157,1048.0309,0.5444,0.0321,0.0,0.0,,0.0
GRID_23184,-0.6295,111.0189,1163.2684,1216.5015,1006.0864,3540.4631,1678.2974,1035.463,0.5467,0.0308,0.0,0.0,,0.0
GRID_23185,-0.6295,111.0234,1031.3616,1104.1429,909.5588,3399.8989,1650.5668,984.7717,0.5504,0.0277,0.0,0.0,,0.0
GRID_23186,-0.6295,111.0279,976.6138,1051.5934,854.5864,3291.9265,1565.2379,916.8023,0.5627,0.0338,0.0,0.0,,0.0
GRID_23187,-0.6295,111.0324,959.5603,1012.7079,816.1082,3348.9397,1562.556,906.0051,0.5723,0.0321,0.0,0.0,,0.0
GRID_23188,-0.6295,111.0369,1030.7064,1093.1371,889.7351,3570.8643,1636.9238,954.1733,0.577,0.0317,0.0,0.0,,0.0
GRID_23189,-0.6295,111.0414,1060.3052,1122.0017,908.4929,3500.448,1647.4027,983.0247,0.5606,0.0367,0.0,0.0,,0.0
GRID_23190,-0.6295,111.0459,1024.1562,1071.3008,875.5185,3366.1792,1602.5247,970.2737,0.552,0.0331,0.0,0.0,,0.0
GRID_23191,-0.6295,111.0503,1079.5292,1138.9419,938.2994,3353.25,1622.9014,1046.7069,0.5234,0.0302,0.0,0.0,,0.0
GRID_23192,-0.6295,111.0548,1200.6488,1250.3495,1049.7991,3394.6841,1635.0693,1088.4438,0.5137,0.0252,0.0,0.0,,0.0
GRID_23193,-0.6295,111.0593,1164.7451,1209.5502,994.0366,3368.4133,1643.4103,1047.2137,0.5252,0.0221,0.0,0.0,,0.0
GRID_23194,-0.6295,111.0638,1076.1217,1131.2517,930.8272,3272.8809,1597.8175,1022.2703,0.5235,0.026,0.0,0.0,,0.0
GRID_23195,-0.6295,111.0683,1045.7897,1104.1655,909.0146,3294.093,1590.7477,981.5464,0.54,0.0272,0.0,0.0,,0.0
GRID_23196,-0.6295,111.0728,1081.4408,1151.5215,959.376,3295.2944,1589.4578,1019.8274,0.5266,0.0268,0.0,0.0,,0.0
GRID_23197,-0.6295,111.0773,896.7731,985.9981,793.5327,3306.2209,1599.3289,958.1927,0.5501,0.0337,0.0,0.0,,0.0
GRID_23198,-0.6295,111.0818,902.372,986.0705,803.3854,3270.1094,1575.3994,952.7287,0.5477,0.0317,0.0,0.0,,0.0
GRID_23199,-0.6295,111.0863,984.0262,1056.968,869.6841,3297.6538,1638.1671,1019.9357,0.5271,0.0402,0.0,0.0,,0.0
GRID_23200,-0.6295,111.0908,1016.5353,1093.8922,907.5177,3318.1697,1620.1206,1000.1859,0.5363,0.0273,0.0,0.0,,0.0
GRID_23201,-0.6295,111.0953,1034.8223,1091.9624,893.517,3206.9358,1589.1405,1017.6252,0.5175,0.0321,0.0,0.0,,0.0
GRID_23202,-0.6295,111.0998,1080.1136,1119.7788,928.2681,3309.7043,1594.3334,1037.4473,0.5221,0.0333,0.0,0.0,,0.0
GRID_23203,-0.6295,111.1043,1164.6849,1225.6018,1015.2988,3479.5227,1728.1112,1118.8336,0.5131,0.0463,0.0,0.0,,0.0
GRID_23204,-0.6295,111.1088,1070.2351,1125.9622,938.6229,3365.4729,1613.7047,1067.0465,0.5174,0.0332,0.0,0.0,,0.0
GRID_23205,-0.6295,111.1133,1094.8943,1143.1978,966.9446,3265.4133,1580.0544,1033.3715,0.5182,0.0293,0.0,0.0,,0.0
GRID_23206,-0.6295,111.1178,1039.4059,1084.8513,892.3354,3353.9258,1549.3781,961.1548,0.5527,0.0343,0.0,0.0,,0.0
GRID_23207,-0.6295,111.1222,1174.4344,1210.8276,1030.7795,3497.8704,1624.5482,1063.0669,0.5321,0.0387,0.0,0.0,,0.0
GRID_23208,-0.6295,111.1267,1182.6418,1225.4541,1052.3979,3279.0437,1596.9414,1099.6473,0.4967,0.0372,0.0,0.0,,0.0
GRID_23209,-0.6295,111.1312,1087.4813,1142.9578,972.8101,3171.8877,1548.251,1045.4456,0.5037,0.0397,0.0,0.0,,0.0
GRID_23210,-0.6295,111.1357,1081.493,1145.4189,972.4489,3217.9351,1541.4457,987.4304,0.5291,0.0365,0.0,0.0,,0.0
GRID_23211,-0.6295,111.1402,1148.9269,1196.5643,1025.931,3288.0928,1583.845,1055.4,0.5132,0.0347,0.0,0.0,,0.0
GRID_23212,-0.6295,111.1447,1109.1426,1155.3007,982.7991,3327.228,1609.9495,1083.2513,0.5077,0.0387,0.0,0.0,,0.0
GRID_23213,-0.6295,111.1492,1108.8079,1140.8433,948.804,3291.9382,1606.4419,1061.4139,0.5113,0.0348,0.0,0.0,,0.0
GRID_23214,-0.6295,111.1537,1120.2456,1164.0358,969.6567,3261.4072,1593.7614,1076.4734,0.5025,0.0319,0.0,0.0,,0.0
GRID_23215,-0.6295,111.1582,1086.1271,1143.1044,958.3594,3246.7422,1565.342,1046.0143,0.5117,0.0323,0.0,0.0,,0.0
GRID_23216,-0.6295,111.1627,1153.9512,1186.2577,997.2725,3277.3616,1584.6199,1060.9105,0.5095,0.0331,0.0,0.0,,0.0
GRID_23217,-0.6295,111.1672,1355.3096,1365.8855,1189.391,3370.2412,1659.7971,1214.296,0.4694,0.0348,0.0,0.0,,0.0
GRID_23218,-0.6295,111.1717,1425.0872,1436.2518,1255.7461,3358.3928,1697.1633,1246.6973,0.458,0.0323,0.0,0.0,,0.0
GRID_23219,-0.6295,111.1762,1445.6046,1462.5283,1278.8392,3467.3401,1730.4191,1242.6219,0.4715,0.0295,0.0,0.0,,0.0
GRID_23220,-0.6295,111.1807,1330.4584,1359.3868,1158.4413,3538.2876,1694.3446,1163.1884,0.5042,0.0298,0.0,0.0,,0.0
GRID_23221,-0.6295,111.1852,1214.3269,1246.7095,1061.2513,3529.4377,1636.4438,1115.9694,0.518,0.0341,0.0,0.0,,0.0
GRID_23222,-0.6295,111.1897,1541.0511,1536.6569,1352.1029,3582.6692,1670.3484,1226.4882,0.4889,0.0324,0.0,0.0,,0.0
GRID_23223,-0.6295,111.1941,1673.9896,1650.9457,1451.7356,3730.1643,1710.3123,1319.8356,0.476,0.0353,0.0,0.0,,0.0
GRID_23224,-0.6295,111.1986,2005.5045,1964.6838,1769.0671,3805.9495,1787.6633,1493.8456,0.4352,0.0426,0.0,0.0,,0.0
GRID_23225,-0.6295,111.2031,2780.4219,2680.2893,2508.4697,3919.4382,2016.9778,1814.4048,0.3666,0.0235,0.0,0.0,,0.0
GRID_23226,-0.6295,111.2076,3176.6614,3030.8801,2833.0027,3995.6289,2098.3291,1909.0105,0.3532,0.016,0.0,0.0,,0.0
GRID_23227,-0.6295,111.2121,3394.9812,3220.8408,3019.5,4121.8218,2092.4348,1911.5603,0.3662,0.0178,0.0,0.0,,0.0
GRID_23228,-0.6295,111.2166,3571.0708,3376.6267,3169.9031,4267.8252,2159.7644,2005.7435,0.3609,0.0199,0.0,0.0,,0.0
GRID_23229,-0.6295,111.2211,3329.3054,3173.052,2985.7693,4081.9202,2067.3665,1859.5911,0.3742,0.0176,0.0,0.0,,0.0
GRID_23230,-0.6295,111.2256,3620.5632,3449.2007,3253.4509,4199.4419,2147.3206,1943.8109,0.3673,0.0177,0.0,0.0,,0.0
