pixel_id,latitude,longitude,Hotspot_Frequency,Confidence_Score,FRP_Max,Cluster
9675,-1.362632,110.743747,1,0.5,3.65,-1
9676,-1.362632,110.747115,1,0.5,3.65,-1
9677,-1.362632,110.750484,1,0.5,3.65,-1
9678,-1.366001,110.258657,1,0.5,4.34,272
9679,-1.366001,110.262025,1,0.5,4.34,272
9680,-1.366001,110.265394,1,0.5,4.34,272
9681,-1.366001,110.443934,1,0.5,21.21,44
9682,-1.366001,110.447303,1,0.5,21.21,44
9683,-1.366001,110.450671,1,0.5,21.21,44
9684,-1.366001,110.45404,1,0.5,21.21,44
9685,-1.366001,110.58205,1,0.5,2.34,228
9686,-1.366001,110.585419,1,0.5,2.34,228
9687,-1.366001,110.588787,1,0.5,30.86,-1
9688,-1.366001,110.592156,1,0.5,84.56,-1
9689,-1.366001,110.595525,1,0.5,84.56,-1
9690,-1.366001,110.598893,1,0.5,84.56,-1
9691,-1.366001,110.676373,1,0.5,10.47,-1
9692,-1.366001,110.679742,1,0.5,10.47,-1
9693,-1.366001,110.68311,2,0.5,10.47,-1
9694,-1.366001,110.686479,1,0.5,3.89,297
9695,-1.366001,110.689848,1,0.5,3.89,297
9696,-1.366001,110.743747,1,0.5,3.65,-1
9697,-1.366001,110.747115,1,0.5,3.65,-1
9698,-1.366001,110.750484,1,0.5,3.65,-1
9699,-1.369369,110.194652,1,0.5,3.03,264
9700,-1.369369,110.19802,1,0.5,3.03,264
9701,-1.369369,110.258657,1,0.5,11.34,110
9702,-1.369369,110.262025,1,0.5,11.34,110
9703,-1.369369,110.265394,1,0.5,11.34,110
9704,-1.369369,110.443934,1,0.5,21.21,-1
9705,-1.369369,110.447303,1,0.5,21.21,-1
9706,-1.369369,110.450671,1,0.5,21.21,-1
9707,-1.369369,110.45404,1,0.5,21.21,44
9708,-1.369369,110.58205,1,0.5,2.34,228
9709,-1.369369,110.585419,1,0.5,2.34,228
9710,-1.369369,110.588787,1,0.5,30.86,-1
9711,-1.369369,110.592156,1,0.5,84.56,-1
9712,-1.369369,110.595525,1,0.5,84.56,-1
9713,-1.369369,110.598893,1,0.5,84.56,-1
9714,-1.369369,110.602262,1,0.5,15.37,59
9715,-1.369369,110.673004,1,0.5,9.47,104
9716,-1.369369,110.676373,1,0.5,9.47,104
9717,-1.369369,110.679742,1,0.5,9.47,104
9718,-1.369369,110.68311,1,0.5,10.47,-1
9719,-1.369369,110.726903,1,0.5,13.1,85
9720,-1.369369,110.730272,1,0.5,13.1,85
9721,-1.369369,110.733641,1,0.5,13.1,85
9722,-1.372738,110.086854,1,0.5,8.18,129
9723,-1.372738,110.090222,1,0.5,8.18,129
9724,-1.372738,110.093591,1,0.5,8.18,129
9725,-1.372738,110.194652,1,0.5,3.03,264
9726,-1.372738,110.19802,1,0.5,3.03,264
9727,-1.372738,110.251919,1,0.5,2.54,323
9728,-1.372738,110.255288,1,0.5,2.54,323
9729,-1.372738,110.258657,1,0.5,11.34,110
9730,-1.372738,110.262025,1,0.5,11.34,110
9731,-1.372738,110.265394,2,0.5,11.34,216
9732,-1.372738,110.268763,1,0.5,7.31,145
9733,-1.372738,110.272131,1,0.5,7.31,145
9734,-1.372738,110.561838,1,0.5,1.5,127
9735,-1.372738,110.565207,1,0.5,1.5,127
9736,-1.372738,110.568575,1,0.5,1.5,127
9737,-1.372738,110.58205,1,0.5,2.34,228
9738,-1.372738,110.585419,1,0.5,2.34,228
9739,-1.372738,110.595525,1,0.5,15.37,59
9740,-1.372738,110.598893,1,0.5,15.37,59
9741,-1.372738,110.602262,1,0.5,15.37,59
9742,-1.372738,110.676373,1,0.5,9.47,104
9743,-1.372738,110.679742,1,0.5,9.47,104
9744,-1.372738,110.68311,1,0.5,9.47,104
9745,-1.372738,110.686479,2,0.5,10.47,-1
9746,-1.372738,110.689848,1,0.5,5.17,158
9747,-1.372738,110.693217,1,0.5,5.17,158
9748,-1.372738,110.726903,1,0.5,15.17,-1
9749,-1.372738,110.730272,1,0.5,15.17,-1
9750,-1.372738,110.733641,1,0.5,15.17,-1
9751,-1.372738,110.737009,1,0.5,15.17,-1
9752,-1.376107,110.086854,1,0.5,8.18,129
9753,-1.376107,110.090222,1,0.5,8.18,129
9754,-1.376107,110.093591,1,0.5,8.18,129
9755,-1.376107,110.194652,1,0.5,3.03,264
9756,-1.376107,110.19802,1,0.5,3.03,264
9757,-1.376107,110.251919,1,0.5,2.54,323
9758,-1.376107,110.255288,1,0.5,2.54,323
9759,-1.376107,110.258657,1,0.5,11.34,110
9760,-1.376107,110.262025,1,0.5,11.34,110
9761,-1.376107,110.265394,2,0.5,11.34,216
9762,-1.376107,110.268763,1,0.5,7.31,145
9763,-1.376107,110.272131,1,0.5,7.31,145
9764,-1.376107,110.565207,1,0.5,1.5,127
9765,-1.376107,110.568575,1,0.5,1.5,127
9766,-1.376107,110.571944,1,0.5,1.5,127
9767,-1.376107,110.598893,1,0.5,15.37,59
9768,-1.376107,110.602262,1,0.5,15.37,59
9769,-1.376107,110.605631,1,0.5,15.37,59
9770,-1.376107,110.676373,1,0.5,9.47,104
9771,-1.376107,110.679742,1,0.5,9.47,104
9772,-1.376107,110.68311,1,0.5,9.47,104
9773,-1.376107,110.686479,1,0.5,5.17,158
9774,-1.376107,110.689848,1,0.5,5.17,158
9775,-1.376107,110.693217,1,0.5,5.17,158
9776,-1.376107,110.726903,1,0.5,15.17,-1
9777,-1.376107,110.730272,1,0.5,15.17,-1
9778,-1.376107,110.733641,1,0.5,15.17,-1
9779,-1.376107,110.737009,1,0.5,15.17,-1
9780,-1.379475,110.086854,1,0.5,8.18,129
9781,-1.379475,110.090222,1,0.5,8.18,129
9782,-1.379475,110.093591,1,0.5,8.18,129
9783,-1.379475,110.265394,1,0.5,7.31,145
9784,-1.379475,110.268763,3,0.5,14.68,18
9785,-1.379475,110.272131,3,0.5,14.68,18
9786,-1.379475,110.2755,3,0.5,14.68,18
9787,-1.379475,110.278869,2,0.5,13.99,-1
9788,-1.379475,110.565207,1,0.5,1.5,127
9789,-1.379475,110.568575,1,0.5,1.5,127
9790,-1.379475,110.571944,1,0.5,1.5,127
9791,-1.379475,110.588787,2,0.5,8.19,294
9792,-1.379475,110.592156,2,0.5,8.19,294
9793,-1.379475,110.595525,2,0.5,8.19,294
9794,-1.379475,110.686479,1,0.5,5.17,158
9795,-1.379475,110.689848,1,0.5,5.17,158
9796,-1.379475,110.693217,1,0.5,5.17,158
9797,-1.379475,110.726903,1,0.5,15.17,-1
9798,-1.379475,110.730272,1,0.5,15.17,-1
9799,-1.379475,110.733641,1,0.5,15.17,-1
9800,-1.379475,110.737009,1,0.5,15.17,-1
9801,-1.382844,110.262025,1,0.5,29.3,23
9802,-1.382844,110.265394,2,0.5,29.3,-1
9803,-1.382844,110.268763,3,0.5,14.68,18
9804,-1.382844,110.272131,2,0.5,14.68,91
9805,-1.382844,110.2755,3,0.5,14.68,18
9806,-1.382844,110.278869,2,0.5,13.99,-1
9807,-1.382844,110.379929,1,0.5,1.81,189
9808,-1.382844,110.383298,2,0.5,3.94,210
9809,-1.382844,110.386666,2,0.5,3.94,210
9810,-1.382844,110.390035,1,0.5,3.94,306
9811,-1.382844,110.578681,1,0.5,4.54,268
9812,-1.382844,110.58205,1,0.5,4.54,268
9813,-1.382844,110.585419,1,0.5,4.54,268
9814,-1.382844,110.588787,2,0.5,8.19,294
9815,-1.382844,110.592156,2,0.5,8.19,294
9816,-1.382844,110.595525,2,0.5,8.19,294
9817,-1.382844,110.726903,1,0.5,15.17,-1
9818,-1.382844,110.730272,1,0.5,15.17,-1
9819,-1.382844,110.733641,1,0.5,15.17,-1
9820,-1.382844,110.737009,1,0.5,15.17,-1
9821,-1.382844,110.747115,1,0.5,3.03,264
9822,-1.382844,110.750484,1,0.5,3.03,264
9823,-1.386213,110.265394,1,0.5,29.3,23
9824,-1.386213,110.268763,2,0.5,29.3,-1
9825,-1.386213,110.272131,2,0.5,14.68,-1
9826,-1.386213,110.2755,1,0.5,14.68,-1
9827,-1.386213,110.278869,2,0.5,14.68,91
9828,-1.386213,110.282237,1,0.5,13.99,46
9829,-1.386213,110.379929,1,0.5,1.81,189
9830,-1.386213,110.383298,2,0.5,3.94,210
9831,-1.386213,110.386666,2,0.5,3.94,210
9832,-1.386213,110.390035,1,0.5,3.94,306
9833,-1.386213,110.578681,1,0.5,4.54,268
9834,-1.386213,110.58205,1,0.5,4.54,268
9835,-1.386213,110.585419,1,0.5,4.54,268
9836,-1.386213,110.588787,2,0.5,8.19,294
9837,-1.386213,110.592156,2,0.5,8.19,294
9838,-1.386213,110.595525,2,0.5,8.19,294
9839,-1.386213,110.649424,1,0.5,1.06,62
9840,-1.386213,110.652792,1,0.5,1.06,62
9841,-1.386213,110.656161,1,0.5,1.06,62
9842,-1.386213,110.65953,1,0.5,0.96,62
9843,-1.386213,110.747115,1,0.5,3.03,264
9844,-1.386213,110.750484,1,0.5,3.03,264
9845,-1.389581,110.177808,1,0.5,6.92,138
9846,-1.389581,110.181177,1,0.5,6.92,138
9847,-1.389581,110.184546,1,0.5,6.92,138
9848,-1.389581,110.265394,1,0.5,29.3,23
9849,-1.389581,110.268763,2,0.5,29.3,-1
9850,-1.389581,110.272131,2,0.5,29.3,-1
9851,-1.389581,110.379929,1,0.5,1.81,189
9852,-1.389581,110.383298,2,0.5,3.94,210
9853,-1.389581,110.386666,2,0.5,3.94,210
9854,-1.389581,110.390035,1,0.5,3.94,306
9855,-1.389581,110.558469,1,0.5,2.41,225
9856,-1.389581,110.561838,1,0.5,2.41,225
9857,-1.389581,110.565207,1,0.5,2.41,225
9858,-1.389581,110.578681,1,0.5,4.54,268
9859,-1.389581,110.58205,1,0.5,4.54,268
9860,-1.389581,110.585419,1,0.5,4.54,268
9861,-1.389581,110.649424,1,0.5,1.06,62
9862,-1.389581,110.652792,1,0.5,1.06,62
9863,-1.389581,110.656161,1,0.5,1.06,62
9864,-1.389581,110.65953,1,0.5,0.96,62
9865,-1.389581,110.747115,1,0.5,3.03,264
9866,-1.389581,110.750484,1,0.5,3.03,264
9867,-1.39295,110.154227,1,0.5,26.24,29
9868,-1.39295,110.157596,1,0.5,26.24,29
9869,-1.39295,110.160965,1,0.5,26.24,29
9870,-1.39295,110.177808,1,0.5,6.92,138
9871,-1.39295,110.181177,1,0.5,6.92,138
9872,-1.39295,110.184546,1,0.5,6.92,138
9873,-1.39295,110.268763,2,0.5,2.76,-1
9874,-1.39295,110.272131,2,0.5,2.76,-1
9875,-1.39295,110.383298,1,0.5,13.67,77
9876,-1.39295,110.386666,1,0.5,13.67,77
9877,-1.39295,110.390035,1,0.5,13.67,77
9878,-1.39295,110.558469,1,0.5,2.41,225
9879,-1.39295,110.561838,1,0.5,2.41,225
9880,-1.39295,110.565207,1,0.5,2.41,225
9881,-1.39295,110.578681,1,0.5,5.14,-1
9882,-1.39295,110.58205,1,0.5,5.14,-1
9883,-1.39295,110.585419,1,0.5,5.14,-1
9884,-1.39295,110.649424,1,0.5,1.06,62
9885,-1.39295,110.652792,1,0.5,1.06,62
9886,-1.39295,110.656161,1,0.5,1.06,62
9887,-1.39295,110.65953,1,0.5,0.96,62
9888,-1.396319,110.083485,1,0.5,3.38,298
9889,-1.396319,110.086854,1,0.5,3.38,298
9890,-1.396319,110.090222,1,0.5,3.38,298
9891,-1.396319,110.154227,1,0.5,26.24,29
9892,-1.396319,110.157596,1,0.5,26.24,29
9893,-1.396319,110.160965,1,0.5,26.24,29
9894,-1.396319,110.177808,1,0.5,6.92,138
9895,-1.396319,110.181177,1,0.5,6.92,138
9896,-1.396319,110.184546,1,0.5,6.92,138
9897,-1.396319,110.383298,1,0.5,13.67,77
9898,-1.396319,110.386666,1,0.5,13.67,77
9899,-1.396319,110.390035,1,0.5,13.67,77
9900,-1.396319,110.558469,1,0.5,2.41,225
9901,-1.396319,110.561838,1,0.5,2.41,225
9902,-1.396319,110.565207,1,0.5,2.41,225
9903,-1.396319,110.716797,1,0.5,3.41,296
9904,-1.396319,110.720166,1,0.5,3.41,296
9905,-1.396319,110.723535,1,0.5,3.41,296
9906,-1.396319,110.750484,1,0.5,8.06,136
9907,-1.396319,110.753853,1,0.5,8.06,136
9908,-1.396319,110.757222,1,0.5,8.06,136
9909,-1.399688,110.083485,1,0.5,3.38,298
9910,-1.399688,110.086854,1,0.5,3.38,298
9911,-1.399688,110.090222,1,0.5,3.38,298
9912,-1.399688,110.154227,1,0.5,26.24,29
9913,-1.399688,110.157596,1,0.5,26.24,29
9914,-1.399688,110.160965,1,0.5,26.24,29
9915,-1.399688,110.383298,1,0.5,13.67,77
9916,-1.399688,110.386666,1,0.5,13.67,77
9917,-1.399688,110.390035,1,0.5,13.67,77
9918,-1.399688,110.406879,1,0.5,3.67,-1
9919,-1.399688,110.410247,1,0.5,3.67,-1
9920,-1.399688,110.413616,1,0.5,3.67,-1
9921,-1.399688,110.716797,1,0.5,3.41,296
9922,-1.399688,110.720166,1,0.5,3.41,296
9923,-1.399688,110.723535,1,0.5,3.41,296
9924,-1.399688,110.750484,1,0.5,8.06,136
9925,-1.399688,110.753853,1,0.5,8.06,136
9926,-1.399688,110.757222,1,0.5,8.06,136
9927,-1.403056,110.083485,1,0.5,3.38,298
9928,-1.403056,110.086854,1,0.5,3.38,298
9929,-1.403056,110.090222,1,0.5,3.38,298
9930,-1.403056,110.154227,1,0.5,26.24,29
9931,-1.403056,110.157596,1,0.5,26.24,29
9932,-1.403056,110.160965,1,0.5,26.24,29
9933,-1.403056,110.406879,1,0.5,3.67,-1
9934,-1.403056,110.410247,1,0.5,3.67,-1
9935,-1.403056,110.413616,1,0.5,3.67,-1
9936,-1.403056,110.447303,1,0.5,6.42,203
9937,-1.403056,110.450671,1,0.5,6.42,203
9938,-1.403056,110.45404,1,0.5,6.42,203
9939,-1.403056,110.716797,1,0.5,3.41,296
9940,-1.403056,110.720166,1,0.5,3.41,296
9941,-1.403056,110.723535,1,0.5,3.41,296
9942,-1.403056,110.750484,1,0.5,8.06,136
9943,-1.403056,110.753853,1,0.5,8.06,136
9944,-1.403056,110.757222,1,0.5,8.06,136
9945,-1.406425,110.406879,1,0.5,3.67,-1
9946,-1.406425,110.410247,1,0.5,3.67,-1
9947,-1.406425,110.413616,1,0.5,3.67,-1
9948,-1.406425,110.447303,1,0.5,6.42,203
9949,-1.406425,110.450671,1,0.5,6.42,203
9950,-1.406425,110.45404,1,0.5,6.42,203
9951,-1.409794,110.113803,1,0.5,6.7,-1
9952,-1.409794,110.117172,2,0.5,6.7,333
9953,-1.409794,110.120541,2,0.5,6.7,333
9954,-1.409794,110.123909,2,0.5,6.59,333
9955,-1.409794,110.447303,1,0.5,6.42,203
9956,-1.409794,110.450671,1,0.5,6.42,203
9957,-1.409794,110.45404,1,0.5,6.42,203
9958,-1.409794,110.578681,1,0.5,3.73,318
9959,-1.409794,110.58205,1,0.5,3.73,318
9960,-1.409794,110.585419,1,0.5,3.73,318
9961,-1.413162,110.113803,1,0.5,6.7,-1
9962,-1.413162,110.117172,2,0.5,6.7,333
9963,-1.413162,110.120541,2,0.5,6.7,333
9964,-1.413162,110.123909,2,0.5,6.59,333
9965,-1.413162,110.578681,1,0.5,3.73,318
9966,-1.413162,110.58205,1,0.5,3.73,318
9967,-1.413162,110.585419,1,0.5,3.73,318
9968,-1.413162,110.713429,1,1.0,10.53,87
9969,-1.413162,110.716797,1,1.0,10.53,87
9970,-1.416531,110.113803,1,0.5,9.13,157
9971,-1.416531,110.117172,2,0.5,9.13,284
9972,-1.416531,110.120541,2,0.5,9.13,284
9973,-1.416531,110.123909,2,0.5,9.13,284
9974,-1.416531,110.204758,1,0.5,5.84,162
9975,-1.416531,110.208126,1,0.5,5.84,162
9976,-1.416531,110.211495,1,0.5,5.84,162
9977,-1.416531,110.420353,1,0.5,2.7,308
9978,-1.416531,110.423722,1,0.5,2.7,308
9979,-1.416531,110.45404,1,0.5,4.74,220
9980,-1.416531,110.457409,1,0.5,4.74,220
9981,-1.416531,110.578681,1,0.5,3.73,318
9982,-1.416531,110.58205,1,0.5,3.73,318
9983,-1.416531,110.585419,1,0.5,3.73,318
9984,-1.416531,110.666267,1,0.5,2.84,246
9985,-1.416531,110.669636,1,0.5,2.84,246
9986,-1.416531,110.713429,1,1.0,10.53,87
9987,-1.416531,110.716797,1,1.0,10.53,87
9988,-1.4199,110.110435,1,0.5,3.0,258
9989,-1.4199,110.113803,2,0.5,9.13,284
9990,-1.4199,110.117172,3,0.5,9.13,18
9991,-1.4199,110.120541,3,0.5,9.13,18
9992,-1.4199,110.123909,2,0.5,9.13,284
9993,-1.4199,110.204758,1,0.5,5.84,162
9994,-1.4199,110.208126,1,0.5,5.84,162
9995,-1.4199,110.211495,1,0.5,5.84,162
9996,-1.4199,110.420353,1,0.5,2.7,308
9997,-1.4199,110.423722,1,0.5,2.7,308
9998,-1.4199,110.45404,1,0.5,4.74,220
9999,-1.4199,110.457409,1,0.5,4.74,220
10000,-1.4199,110.477621,1,0.5,8.06,136
10001,-1.4199,110.48099,1,1.0,13.92,-1
10002,-1.4199,110.484358,1,1.0,13.92,-1
10003,-1.4199,110.487727,1,1.0,13.92,-1
10004,-1.4199,110.666267,1,0.5,2.84,246
10005,-1.4199,110.669636,1,0.5,2.84,246
10006,-1.4199,110.673004,1,0.5,2.85,251
10007,-1.4199,110.713429,1,1.0,10.53,87
10008,-1.4199,110.716797,1,1.0,10.53,87
10009,-1.423268,110.110435,1,0.5,3.0,258
10010,-1.423268,110.113803,2,0.5,9.13,284
10011,-1.423268,110.117172,2,0.5,9.13,284
10012,-1.423268,110.120541,2,0.5,9.13,284
10013,-1.423268,110.123909,1,0.5,9.13,157
10014,-1.423268,110.204758,1,0.5,5.84,162
10015,-1.423268,110.208126,1,0.5,5.84,162
10016,-1.423268,110.211495,1,0.5,5.84,162
10017,-1.423268,110.356348,1,0.5,1.5,127
10018,-1.423268,110.359717,1,0.5,1.5,127
10019,-1.423268,110.420353,1,0.5,2.7,308
10020,-1.423268,110.423722,1,0.5,2.7,308
10021,-1.423268,110.437197,1,0.5,6.44,-1
10022,-1.423268,110.440565,1,0.5,6.44,-1
10023,-1.423268,110.443934,1,0.5,6.44,-1
10024,-1.423268,110.45404,1,0.5,4.74,220
10025,-1.423268,110.457409,1,0.5,4.74,220
10026,-1.423268,110.477621,1,0.5,8.06,136
10027,-1.423268,110.48099,1,1.0,13.92,-1
10028,-1.423268,110.484358,1,1.0,13.92,-1
10029,-1.423268,110.487727,1,1.0,13.92,-1
10030,-1.423268,110.666267,1,0.5,2.84,246
10031,-1.423268,110.669636,1,0.5,2.84,246
10032,-1.423268,110.673004,1,0.5,2.85,251
10033,-1.426637,110.110435,1,0.5,3.0,258
10034,-1.426637,110.113803,2,0.5,9.13,284
10035,-1.426637,110.117172,2,0.5,9.13,284
10036,-1.426637,110.120541,2,0.5,9.13,284
10037,-1.426637,110.123909,1,0.5,9.13,157
10038,-1.426637,110.356348,1,0.5,1.5,127
10039,-1.426637,110.359717,1,0.5,1.5,127
10040,-1.426637,110.437197,1,0.5,6.44,-1
10041,-1.426637,110.440565,1,0.5,6.44,-1
10042,-1.426637,110.443934,1,0.5,6.44,-1
10043,-1.426637,110.460777,1,0.5,5.59,224
10044,-1.426637,110.464146,1,0.5,5.59,224
10045,-1.426637,110.467515,1,0.5,5.59,224
10046,-1.426637,110.477621,1,0.5,8.06,136
10047,-1.426637,110.48099,1,1.0,13.92,-1
10048,-1.426637,110.484358,1,1.0,13.92,-1
10049,-1.426637,110.487727,1,1.0,13.92,-1
10050,-1.426637,110.666267,1,0.5,2.85,251
10051,-1.426637,110.669636,1,0.5,2.85,251
10052,-1.426637,110.673004,1,0.5,2.85,251
10053,-1.426637,111.121039,1,0.5,3.17,261
10054,-1.426637,111.124408,1,0.5,3.17,261
10055,-1.430006,110.356348,1,0.5,1.5,127
10056,-1.430006,110.359717,1,0.5,1.5,127
10057,-1.430006,110.379929,1,0.5,4.94,242
10058,-1.430006,110.383298,1,0.5,4.94,242
10059,-1.430006,110.386666,1,0.5,4.94,242
10060,-1.430006,110.437197,1,0.5,6.44,-1
10061,-1.430006,110.440565,1,0.5,6.44,-1
10062,-1.430006,110.443934,1,0.5,6.44,-1
10063,-1.430006,110.460777,1,0.5,5.59,224
10064,-1.430006,110.464146,1,0.5,5.59,224
10065,-1.430006,110.467515,1,0.5,5.59,224
10066,-1.430006,110.585419,1,0.5,2.55,323
10067,-1.430006,110.588787,1,0.5,2.55,323
10068,-1.430006,111.124408,1,0.5,3.17,261
10069,-1.430006,111.127777,1,0.5,3.17,261
10070,-1.433374,110.295712,1,0.5,4.55,268
10071,-1.433374,110.299081,1,0.5,4.55,268
10072,-1.433374,110.302449,1,0.5,4.55,268
10073,-1.433374,110.379929,1,0.5,4.94,242
10074,-1.433374,110.383298,1,0.5,4.94,242
10075,-1.433374,110.386666,1,0.5,4.94,242
10076,-1.433374,110.460777,1,0.5,5.59,224
10077,-1.433374,110.464146,1,0.5,5.59,224
10078,-1.433374,110.467515,1,0.5,5.59,224
10079,-1.433374,110.585419,1,0.5,2.55,323
10080,-1.433374,110.588787,1,0.5,2.55,323
10081,-1.433374,111.124408,1,0.5,3.17,261
10082,-1.433374,111.127777,1,0.5,3.17,261
10083,-1.436743,110.295712,1,0.5,4.55,268
10084,-1.436743,110.299081,1,0.5,4.55,268
10085,-1.436743,110.302449,1,0.5,4.55,268
10086,-1.436743,110.379929,1,0.5,4.94,242
10087,-1.436743,110.383298,1,0.5,4.94,242
10088,-1.436743,110.386666,1,0.5,4.94,242
10089,-1.436743,110.656161,1,0.5,4.5,274
10090,-1.436743,110.65953,1,0.5,4.5,274
10091,-1.436743,110.662898,1,0.5,4.5,274
10092,-1.440112,110.295712,1,0.5,4.55,268
10093,-1.440112,110.299081,1,0.5,4.55,268
10094,-1.440112,110.302449,1,0.5,4.55,268
10095,-1.440112,110.639318,1,0.5,4.33,272
10096,-1.440112,110.642686,1,0.5,4.33,272
10097,-1.440112,110.646055,1,0.5,4.33,272
10098,-1.440112,110.656161,1,0.5,4.5,274
10099,-1.440112,110.65953,1,0.5,4.5,274
10100,-1.440112,110.662898,1,0.5,4.5,274
10101,-1.44348,110.642686,1,0.5,4.33,272
10102,-1.44348,110.646055,1,0.5,4.33,272
10103,-1.44348,110.649424,1,0.5,4.33,272
10104,-1.44348,110.65953,1,0.5,4.5,274
10105,-1.44348,110.662898,1,0.5,4.5,274
10106,-1.44348,110.666267,1,0.5,4.5,274
10107,-1.446849,110.309187,1,0.5,5.64,226
10108,-1.446849,110.312555,1,0.5,5.64,226
10109,-1.446849,110.315924,1,0.5,8.3,131
10110,-1.446849,110.319293,1,0.5,8.3,131
10111,-1.446849,110.524782,1,0.5,6.58,164
10112,-1.446849,110.528151,1,0.5,6.58,164
10113,-1.446849,110.53152,1,0.5,6.58,164
10114,-1.446849,110.534888,1,0.5,6.58,164
10115,-1.446849,110.558469,1,0.5,4.52,271
10116,-1.446849,110.561838,1,0.5,4.52,271
10117,-1.446849,110.642686,1,0.5,4.33,272
10118,-1.446849,110.646055,1,0.5,4.33,272
10119,-1.446849,110.649424,1,0.5,4.33,272
10120,-1.446849,110.65953,1,0.5,4.5,274
10121,-1.446849,110.662898,1,0.5,4.5,274
10122,-1.446849,110.666267,1,0.5,4.5,274
10123,-1.450218,110.309187,1,0.5,5.64,226
10124,-1.450218,110.312555,1,0.5,5.64,226
10125,-1.450218,110.315924,1,0.5,8.3,131
10126,-1.450218,110.319293,1,0.5,8.3,131
10127,-1.450218,110.528151,1,0.5,6.58,164
10128,-1.450218,110.53152,1,0.5,6.58,164
10129,-1.450218,110.534888,1,0.5,6.58,164
10130,-1.450218,110.558469,1,0.5,4.52,271
10131,-1.450218,110.561838,1,0.5,4.52,271
10132,-1.450218,110.565207,1,0.5,4.75,220
10133,-1.450218,110.568575,1,0.5,4.75,220
10134,-1.450218,110.571944,1,0.5,6.89,138
10135,-1.450218,110.575313,1,0.5,6.89,138
10136,-1.450218,110.578681,1,0.5,6.89,138
10137,-1.453586,110.272131,1,0.5,4.64,-1
10138,-1.453586,110.2755,1,0.5,4.64,266
10139,-1.453586,110.278869,1,0.5,4.64,266
10140,-1.453586,110.312555,1,0.5,5.64,226
10141,-1.453586,110.315924,1,0.5,5.64,226
10142,-1.453586,110.319293,2,0.5,8.3,294
10143,-1.453586,110.322661,2,0.5,8.3,294
10144,-1.453586,110.32603,1,0.5,3.47,313
10145,-1.453586,110.440565,1,0.5,6.22,-1
10146,-1.453586,110.443934,1,0.5,6.22,-1
10147,-1.453586,110.447303,1,0.5,6.22,-1
10148,-1.453586,110.528151,1,0.5,6.58,164
10149,-1.453586,110.53152,1,0.5,6.58,164
10150,-1.453586,110.534888,1,0.5,6.58,164
10151,-1.453586,110.558469,1,0.5,4.52,271
10152,-1.453586,110.561838,1,0.5,4.52,271
10153,-1.453586,110.565207,1,0.5,4.75,220
10154,-1.453586,110.568575,1,0.5,4.75,220
10155,-1.453586,110.571944,1,0.5,6.89,138
10156,-1.453586,110.575313,1,0.5,6.89,138
10157,-1.453586,110.578681,1,0.5,6.89,138
10158,-1.456955,110.2755,1,0.5,4.64,266
10159,-1.456955,110.278869,1,0.5,4.64,-1
10160,-1.456955,110.282237,1,0.5,4.64,-1
10161,-1.456955,110.319293,1,0.5,3.47,313
10162,-1.456955,110.322661,1,0.5,3.47,313
10163,-1.456955,110.32603,1,0.5,3.47,313
10164,-1.456955,110.332768,1,0.5,8.16,129
10165,-1.456955,110.336136,1,0.5,8.16,129
10166,-1.456955,110.440565,1,0.5,6.22,-1
10167,-1.456955,110.443934,1,0.5,6.22,-1
10168,-1.456955,110.447303,1,0.5,6.22,-1
10169,-1.456955,110.565207,1,0.5,4.75,220
10170,-1.456955,110.568575,1,0.5,4.75,220
10171,-1.456955,110.571944,1,0.5,6.89,138
10172,-1.456955,110.575313,1,0.5,6.89,138
10173,-1.456955,110.578681,1,0.5,6.89,138
10174,-1.460324,110.2755,1,0.5,4.64,266
10175,-1.460324,110.278869,1,0.5,4.64,266
10176,-1.460324,110.282237,1,0.5,4.64,266
10177,-1.460324,110.319293,1,0.5,3.47,313
10178,-1.460324,110.322661,1,0.5,3.47,313
10179,-1.460324,110.32603,1,0.5,3.47,313
10180,-1.460324,110.332768,1,0.5,8.16,129
10181,-1.460324,110.336136,1,0.5,8.16,129
10182,-1.460324,110.440565,1,0.5,6.22,-1
10183,-1.460324,110.443934,1,0.5,6.22,-1
10184,-1.460324,110.447303,1,0.5,6.22,-1
10185,-1.467061,110.561838,1,0.5,2.15,218
10186,-1.467061,110.565207,1,0.5,2.15,218
10187,-1.47043,110.117172,1,0.5,4.06,300
10188,-1.47043,110.120541,1,0.5,4.06,300
10189,-1.47043,110.123909,1,0.5,4.06,300
10190,-1.47043,110.561838,1,0.5,2.57,323
10191,-1.47043,110.565207,1,0.5,2.57,323
10192,-1.47043,110.568575,1,0.5,2.57,323
10193,-1.473799,110.117172,2,0.5,16.52,79
10194,-1.473799,110.120541,2,0.5,16.52,79
10195,-1.473799,110.123909,2,0.5,16.52,79
10196,-1.473799,110.127278,1,0.5,15.97,43
10197,-1.473799,110.393404,1,0.5,4.54,268
10198,-1.473799,110.396773,1,0.5,4.54,268
10199,-1.473799,110.400141,1,0.5,4.54,268
10200,-1.473799,110.561838,1,0.5,2.57,323
10201,-1.473799,110.565207,1,0.5,2.57,323
10202,-1.473799,110.568575,1,0.5,2.57,323
10203,-1.473799,110.575313,1,1.0,9.47,104
10204,-1.473799,110.578681,1,1.0,9.47,104
10205,-1.473799,110.58205,1,1.0,9.08,156
10206,-1.477167,110.107066,1,0.5,10.66,88
10207,-1.477167,110.110435,1,0.5,10.66,88
